,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
3,000032.SZ,20190425,20190425,20181231,1,1,0.26,0.26,1600672541.75,1600672541.75,,,,,,,,,,,,,,,,12025710.27,372885.95,,1496458380.04,1246049706.1,,,14490251.34,72758965.1,127391290.26,-19670660.8,25211924.61,,,,,,,,,,,133710690.83,11836487.79,311313.8,,145235864.82,33464489.33,111771375.49,107017391.49,4753984.0,-510969.52,111260405.97,106506421.97,4753984.0,101910229.27,137900694.89,,,
0,000034.SZ,20190429,20190429,20190331,1,1,0.2089,0.2089,21755299135.68,21755299135.68,,,,,,,,,,,,,,,-28017699.93,7866250.69,12992394.47,,21556679256.99,20955685241.54,,,15245060.06,345802700.94,61701979.5,58805629.67,35300207.32,,,,,,,,,,,182817970.98,2438728.01,151535.11,,185105163.88,48450844.04,136654319.84,136162978.16,491341.68,-7910553.89,128743765.95,128252424.27,491341.68,,,,,
1,000034.SZ,20190429,20190429,20190331,1,1,0.2089,0.2089,21755299135.68,21755299135.68,,,,,,,,,,,,,,,-28017699.93,7866250.69,12992394.47,,21556679256.99,20955685241.54,,,15245060.06,345802700.94,61701979.5,58805629.67,35300207.32,,,,,,,,,,,182817970.98,2438728.01,151535.11,,185105163.88,48450844.04,136654319.84,136162978.16,491341.68,-7910553.89,128743765.95,128252424.27,491341.68,358574784.12,,,,
0,000035.SZ,20190429,20190429,20190331,1,1,0.0385,0.0385,3259200890.95,3259200890.95,,,,,,,,,,,,,,,,27085294.48,,,3173180949.8,2814866470.69,,,37630462.18,5730820.82,163984122.29,130724932.33,5978110.25,,,,,,,,,,,123111064.56,20622948.83,9496523.11,,134237490.28,33832960.5,100404529.78,79942436.78,20462093.0,-2282292.5,98122237.28,77660144.28,20462093.0,,,,,
1,000035.SZ,20190429,20190429,20190331,1,1,0.0385,0.0385,3259200890.95,3259200890.95,,,,,,,,,,,,,,,,27085294.48,,,3173180949.8,2814866470.69,,,37630462.18,5730820.82,163984122.29,130724932.33,5978110.25,,,,,,,,,,,123111064.56,20622948.83,9496523.11,,134237490.28,33832960.5,100404529.78,79942436.78,20462093.0,-2282292.5,98122237.28,77660144.28,20462093.0,232768021.78,,,,
2,000035.SZ,20190429,20190429,20181231,1,1,0.1602,0.1602,1846883070.12,1846883070.12,,,,,,,,,,,,,,,911100.0,-736102.54,-874759.92,,1610439442.2,1174937371.35,,,39451769.67,59615256.35,186157145.57,124866063.55,2520903.73,,,,,,,,,,,286659507.06,8134310.7,1603407.51,,293190410.25,70892795.47,222297614.78,216492499.96,5805114.82,-260836.16,222036778.62,216222431.93,5814346.69,,,,,
3,000035.SZ,20190429,20190429,20181231,1,1,0.1602,0.1602,1846883070.12,1846883070.12,,,,,,,,,,,,,,,911100.0,-736102.54,-874759.92,,1610439442.2,1174937371.35,,,39451769.67,59615256.35,186157145.57,124866063.55,2520903.73,,,,,,,,,,,286659507.06,8134310.7,1603407.51,,293190410.25,70892795.47,222297614.78,216492499.96,5805114.82,-260836.16,222036778.62,216222431.93,5814346.69,411122148.97,634299466.71,,,
0,000036.SZ,20190430,20190430,20190331,1,1,0.2382,0.2382,887996518.3,887996518.3,,,,,,,,,,,,,,,,46184.59,-6049062.1,,505483950.07,213024246.13,,,243083006.16,30402819.57,20297677.79,-1207650.44,-116149.14,,,,,,,,,,,382558752.82,571041.44,2364.65,,383127429.61,90629475.29,292497954.32,271950774.56,20547179.76,,292497954.32,271950774.56,20547179.76,381188768.65,,,,
1,000036.SZ,20190430,20190430,20181231,1,1,0.849,0.849,3334572281.03,3334572281.03,,,,,,,,,,,,,,,,167320362.94,-86695015.9,,2080677855.22,929823784.74,,,964454808.71,106070630.33,89032681.54,-9597935.55,893885.45,,,,,,,,,,,1421445424.95,8284599.13,4061727.53,,1425668296.55,394530589.85,1031137706.7,968644086.69,62493620.01,-47066.68,1031090640.02,968597020.01,62493620.01,1244535926.46,1315904962.29,,,
0,000037.SZ,20190423,20190423,20190331,1,1,-0.05,-0.05,152975230.74,152975230.74,,,,,,,,,,,,,,,,-431753.1,,,187113939.8,159111562.68,,,1387607.12,1053802.16,20641767.6,4919200.24,,,,,,,,,,,,-33516269.31,104485.7,25188.07,,-33436971.68,973552.89,-34410524.57,-28373168.62,-6037355.95,,-34410524.57,-28373168.62,-6037355.95,,,,,
1,000037.SZ,20190423,20190423,20190331,1,1,-0.05,-0.05,152975230.74,152975230.74,,,,,,,,,,,,,,,,-431753.1,,,187113939.8,159111562.68,,,1387607.12,1053802.16,20641767.6,4919200.24,,,,,,,,,,,,-33516269.31,104485.7,25188.07,,-33436971.68,973552.89,-34410524.57,-28373168.62,-6037355.95,,-34410524.57,-28373168.62,-6037355.95,-27762577.72,,,,
0,000038.SZ,20190430,20190430,20190331,1,1,0.0081,0.0081,587247032.18,587247032.18,,,,,,,,,,,,,,,,338632.34,,,578067621.4,551679555.16,,,2058712.28,13403297.48,15832588.11,-11635833.57,,,,,,,,,,,,9530613.17,1900.01,1062684.22,,8469828.96,4008567.15,4461261.81,4215289.37,245972.44,,4461261.81,4215289.37,245972.44,3180195.59,,,,
1,000038.SZ,20190430,20200123,20181231,1,1,-4.877,-4.877,2591464628.91,2569332956.83,22131672.08,,,,,,,,,,,,,,,13774639.6,,,5132642679.79,2377503517.78,183490.57,,10924250.04,25697002.92,63457174.52,-50715132.63,2697872350.66,,,,,,,,,,,-2527091836.8,1418280.71,4268838.36,,-2529942394.45,22713111.42,-2552655505.87,-2549568558.92,-3086946.95,,-2552655505.87,-2549568558.92,-3086946.95,-239001236.03,-200784050.82,,,
0,000039.SZ,20190430,20190430,20190331,1,1,0.1191,0.119,19099547000.0,19099547000.0,,,,,,,,,,,,,,,-33884000.0,68569000.0,8868000.0,,18544086000.0,16525081000.0,,,160016000.0,438859000.0,1038485000.0,139255000.0,18231000.0,,,,,,,,,,,648577000.0,44818000.0,6510000.0,,686885000.0,175258000.0,511627000.0,405681000.0,105946000.0,-11439000.0,500188000.0,431055000.0,69133000.0,,,,,
1,000039.SZ,20190430,20190430,20190331,1,1,0.1191,0.119,19099547000.0,19099547000.0,,,,,,,,,,,,,,,-33884000.0,68569000.0,8868000.0,,18544086000.0,16525081000.0,,,160016000.0,438859000.0,1038485000.0,139255000.0,18231000.0,,,,,,,,,,,648577000.0,44818000.0,6510000.0,,686885000.0,175258000.0,511627000.0,405681000.0,105946000.0,-11439000.0,500188000.0,431055000.0,69133000.0,790395000.0,,,,
0,000040.SZ,20190430,20190430,20190331,1,1,0.0125,0.0125,2224208736.59,2224208736.59,,,,,,,,,,,,,,,,79741768.3,-289154.01,,2262142987.3,1994706478.26,,,10601840.36,2083352.27,71013574.03,176445414.41,-531287.64,,,,,,,,,,,45420421.84,42496.96,16291299.56,,29171619.24,12450083.67,16721535.57,18647194.28,-1925658.71,725977.72,17447513.29,19383014.4,-1935501.11,141592780.31,,,,
1,000040.SZ,20190430,20190430,20181231,1,1,0.83,0.83,8676289465.14,8676289465.14,,,,,,,,,,,,,,,,1337368960.17,70731.52,,8648643205.18,7451700449.04,,,21613371.02,19124356.52,315221467.23,514270193.9,275384112.64,,,,,,,,,,,1380314390.4,30060343.21,36778277.74,,1373596455.87,247158269.26,1126438186.61,1117732285.03,8705901.58,-4929724.32,1121508462.29,1112808239.13,8700223.16,557244924.67,878181540.57,,,
0,000042.SZ,20190427,20190427,20190331,1,1,0.3488,0.3488,1415067296.01,1415067296.01,,,,,,,,,,,,,,,,-34552018.91,6368261.67,,1060711405.77,594751859.72,,,215059423.63,33352729.28,111222821.5,105732750.7,591820.94,,,,,,,,,,,319870598.91,2126526.67,5548668.76,,316448456.82,114631408.41,201817048.41,231879742.8,-30062694.39,-14256333.22,187560715.19,217623409.58,-30062694.39,,,,,
1,000042.SZ,20190427,20190427,20190331,1,1,0.3488,0.3488,1415067296.01,1415067296.01,,,,,,,,,,,,,,,,-34552018.91,6368261.67,,1060711405.77,594751859.72,,,215059423.63,33352729.28,111222821.5,105732750.7,591820.94,,,,,,,,,,,319870598.91,2126526.67,5548668.76,,316448456.82,114631408.41,201817048.41,231879742.8,-30062694.39,-14256333.22,187560715.19,217623409.58,-30062694.39,460709079.32,,,,
2,000042.SZ,20190413,20190413,20181231,1,1,0.6719,0.6719,7942112442.45,7942112442.45,,,,,,,,,,,,,,,,27475125.57,-30117017.11,,7051758616.37,4202874331.23,,,1173036543.95,239704219.98,457943081.51,589019455.57,389180984.13,,,,,,,,,,,920654078.87,24612872.72,13750044.54,,931516907.05,516567821.75,414949085.3,446690331.69,-31741246.39,542125342.85,957074428.15,988815674.54,-31741246.39,1482163421.64,1702906394.29,,,
0,000045.SZ,20190427,20190427,20190331,1,1,0.0203,0.0203,592839958.12,592839958.12,,,,,,,,,,,,,,,,711449.73,253449.73,,586092361.89,552851788.11,,,1880024.43,2328903.7,18595131.28,-4550101.37,6228030.33,,,,,,,,,,,13011177.96,3080.57,638.8,,13013619.73,3441962.36,9571657.37,10381938.06,-810280.69,1844380.73,11416038.1,12226318.79,-810280.69,13977657.19,,,,
1,000045.SZ,20190427,20190427,20181231,1,1,-0.04,-0.04,1272356771.34,1272356771.34,,,,,,,,,,,,,,,,51793705.47,1260154.95,,1395847866.17,1142250284.67,,,8042137.62,9636559.05,88590439.3,-971661.37,106348320.75,,,,,,,,,,,-54469187.15,1265178.66,219103.78,,-53423112.27,8879595.11,-62302707.38,-22980624.93,-39322082.45,-879495.46,-63182202.84,-23860120.39,-39322082.45,-105351160.96,-4101055.29,,,
0,000046.SZ,20190430,20190430,20190331,1,1,0.4012,0.4012,2871227725.68,696523087.52,,863290864.68,,,,,,,,,,,,,46641634.27,3156828241.35,309303563.83,,3243630744.03,431800840.09,,179490269.9,98291371.64,34549143.21,1231401851.67,649997349.34,,,,79694486.67,,6574788.36,,,,,,2844214006.56,2021556.54,6133899.8,,2840101663.3,616023612.73,2224078050.57,2084793703.33,139284347.24,12660922.21,2236738972.78,2140358084.16,96380888.62,,,,,
1,000046.SZ,20190430,20190430,20190331,1,1,0.4012,0.4012,2871227725.68,696523087.52,-36879135.78,863290864.68,481936199.81,,,,,,,,,,,,46641634.27,3156828241.35,309303563.83,,3243630744.03,431800840.09,,179490269.9,98291371.64,34549143.21,1231401851.67,649997349.34,,,422428601.9,79694486.67,,6574788.36,,,,,,2844214006.56,2021556.54,6133899.8,,2840101663.3,616023612.73,2224078050.57,2084793703.33,139284347.24,12660922.21,2236738972.78,2140358084.16,96380888.62,909195048.83,,,,
2,000046.SZ,20190417,20190417,20181231,1,1,0.1791,0.1791,12404075874.67,5007303757.3,-49109531.13,3275809876.14,2969510639.29,,,,,,,,,,,,288834450.68,1026005347.14,1142733921.5,,13778386839.44,2482105233.12,,736957146.21,873119883.2,175681028.47,3960999988.37,2320110538.06,1680855729.35,,1804682601.15,-222427293.1,,15423521.88,,,,,,208368925.52,1263521171.58,125414715.38,,1346475381.72,313377746.66,1033097635.06,930839302.26,102258332.8,-587797403.77,445300231.29,297551388.5,147748842.79,,,,,
3,000046.SZ,20190417,20190417,20181231,1,1,0.1791,0.1791,12404075874.67,5007303757.3,-49109531.13,3275809876.14,2969510639.29,,,,,,,,,,,,288834450.68,1026005347.14,1142733921.5,,13778386839.44,2482105233.12,,736957146.21,873119883.2,175681028.47,3960999988.37,2320110538.06,1680855729.35,,1804682601.15,-222427293.1,,15423521.88,,,,,,208368925.52,1263521171.58,125414715.38,,1346475381.72,313377746.66,1033097635.06,930839302.26,102258332.8,-587797403.77,445300231.29,297551388.5,147748842.79,3064615532.09,3252304512.67,,,
0,000048.SZ,20190430,20190430,20190331,1,1,0.2838,0.2838,719930211.46,719930211.46,,,,,,,,,,,,,,,,5790921.16,1175987.54,,572699744.05,422570085.77,,,88926224.5,18447108.41,39196986.96,-2460909.85,,,,,,,,,,,,153317178.38,537245.96,1406506.19,,152447918.15,41246112.41,111201805.74,110883146.4,318659.34,,111201805.74,110883146.4,318659.34,,,,,
1,000048.SZ,20190430,20190430,20190331,1,1,0.2838,0.2838,719930211.46,719930211.46,,,,,,,,,,,,,,,,5790921.16,1175987.54,,572699744.05,422570085.77,,,88926224.5,18447108.41,39196986.96,-2460909.85,,,,,,,,,,,,153317178.38,537245.96,1406506.19,,152447918.15,41246112.41,111201805.74,110883146.4,318659.34,,111201805.74,110883146.4,318659.34,145059871.26,,,,
2,000048.SZ,20190415,20190415,20181231,1,1,1.1193,1.1193,3436940910.61,3436940910.61,,,,,,,,,,,,,,,,7008190.09,-519010.11,,2828198715.26,1963989657.28,,,443017523.16,212075765.61,173033625.86,773597.08,10106924.94,,,,,,,,,,,623660665.47,7316731.54,27173724.57,,603803672.44,154264296.9,449539375.54,437394982.71,12144392.83,-1349806.22,448189569.32,436045176.49,12144392.83,622991501.39,698962409.49,,,
0,000049.SZ,20190430,20190430,20190331,1,1,0.3308,0.3308,3461264711.41,3461264711.41,,,,,,,,,,,,,,,,3633951.42,,,3348246381.73,3206685375.24,,,15185425.83,18137155.13,37764018.35,15131689.12,-1094585.23,,,,,,,,,,,117538173.44,332857.0,21884.13,,117849146.31,28316550.25,89532596.06,67902017.61,21630578.45,-1360494.52,88172101.54,66887782.33,21284319.21,,,,,
1,000049.SZ,20190430,20190430,20190331,1,1,0.3308,0.3308,3461264711.41,3461264711.41,,,,,,,,,,,,,,,,3633951.42,,,3348246381.73,3206685375.24,,,15185425.83,18137155.13,37764018.35,15131689.12,-1094585.23,,,,,,,,,,,117538173.44,332857.0,21884.13,,117849146.31,28316550.25,89532596.06,67902017.61,21630578.45,-1360494.52,88172101.54,66887782.33,21284319.21,126689498.89,,,,
2,000049.SZ,20190430,20190430,20181231,1,1,1.9556,1.9556,17249233752.53,17249233752.53,,,,,,,,,,,,,,,,12830519.33,,,16595085342.95,15835095165.03,,,30442657.52,103755089.41,187057581.21,101191093.98,30956818.34,,,,,,,,,,,677690962.49,329418.23,1754167.4,,676266213.32,150650782.13,525615431.19,401369963.05,124245468.14,620030.95,526235462.14,401698287.33,124537174.81,,,,,
3,000049.SZ,20190430,20190430,20181231,1,1,1.9556,1.9556,17249233752.53,17249233752.53,,,,,,,,,,,,,,,,12830519.33,,,16595085342.95,15835095165.03,,,30442657.52,103755089.41,187057581.21,101191093.98,30956818.34,,,,,,,,,,,677690962.49,329418.23,1754167.4,,676266213.32,150650782.13,525615431.19,401369963.05,124245468.14,620030.95,526235462.14,401698287.33,124537174.81,767589594.08,894859734.09,,,
0,000050.SZ,20190426,20190426,20190331,1,1,0.1413,0.1413,6926760995.62,6926760995.62,,,,,,,,,,,,,,,,-480765.57,-480765.57,,6904461561.1,5964333261.56,,,27673468.91,104798927.35,234158199.17,139864278.81,35874566.52,,,,,,,,,,,294967302.63,4834539.27,850814.19,,298951027.71,9471657.78,289479369.93,289479369.93,,-11102177.72,278377192.21,278377192.21,,,,,,
1,000050.SZ,20190426,20190426,20190331,1,1,0.1413,0.1413,6926760995.62,6926760995.62,,,,,,,,,,,,,,,,-480765.57,-480765.57,,6904461561.1,5964333261.56,,,27673468.91,104798927.35,234158199.17,139864278.81,35874566.52,,,,,,,,,,,294967302.63,4834539.27,850814.19,,298951027.71,9471657.78,289479369.93,289479369.93,,-11102177.72,278377192.21,278377192.21,,469941337.5,,,,
0,000055.SZ,20190423,20190423,20190331,1,1,0.06,0.06,670452093.7,670452093.7,,,,,,,,,,,,,,,,2241105.98,-530564.2,,586532424.53,467237374.4,,,33241693.55,12854606.25,48521803.12,24040788.16,,,,,,,,,,,,88907447.35,875385.81,271123.59,,89511709.57,19513176.48,69998533.09,69998533.09,,836382.73,70834915.82,70834915.82,,,,,,
1,000055.SZ,20190423,20190423,20190331,1,1,0.06,0.06,670452093.7,670452093.7,,,,,,,,,,,,,,,,2241105.98,-530564.2,,586532424.53,467237374.4,,,33241693.55,12854606.25,48521803.12,24040788.16,,,,,,,,,,,,88907447.35,875385.81,271123.59,,89511709.57,19513176.48,69998533.09,69998533.09,,836382.73,70834915.82,70834915.82,,107210893.7,,,,
0,000056.SZ,20190426,20190426,20190331,1,1,0.04,0.04,217564153.73,217564153.73,,,,,,,,,,,,,,,,2325510.67,531392.89,,147262540.39,56713280.92,,,3538608.69,4744662.13,17660428.84,65107177.08,-501617.27,,,,,,,,,,,74149767.5,380656.95,661358.16,,73869066.29,14002265.06,59866801.23,47250615.9,12616185.33,,59866801.23,47250615.9,12616185.33,,,,,
1,000056.SZ,20190426,20190426,20190331,1,1,0.04,0.04,217564153.73,217564153.73,,,,,,,,,,,,,,,,2325510.67,531392.89,,147262540.39,56713280.92,,,3538608.69,4744662.13,17660428.84,65107177.08,-501617.27,,,,,,,,,,,74149767.5,380656.95,661358.16,,73869066.29,14002265.06,59866801.23,47250615.9,12616185.33,,59866801.23,47250615.9,12616185.33,135939031.96,,,,
2,000056.SZ,20190425,20190425,20181231,1,1,0.08,0.08,949111225.86,949111225.86,,,,,,,,,,,,,,,24425616.47,108910876.6,54275336.6,,946805059.15,349099149.19,,,24613835.85,43422796.66,127120633.18,309625198.7,92923445.57,,,,,,,,,,,137308413.46,11845449.37,1086886.13,,148066976.7,29404629.89,118662346.81,90652194.53,28010152.28,24075920.8,142738267.61,114728115.33,28010152.28,398354348.11,436303838.98,,,
0,000058.SZ,20190430,20190430,20190331,1,1,0.0486,0.0486,376087480.56,376087480.56,,,,,,,,,,,,,,,,52122030.89,-7720418.78,,329289265.35,241791059.45,,,31785231.34,5180963.2,27336991.45,23195019.91,,,,,,,,,,,,98920246.1,1059075.24,234536.7,,99744784.64,29451629.62,70293155.02,60097292.93,10195862.09,47603.59,70340758.61,60128925.82,10211832.79,69993235.12,,,,
1,000058.SZ,20190430,20190430,20181231,1,1,0.0225,0.0225,1612268337.03,1605787472.11,6228129.11,,252735.81,,,,,,,,,,,,,61267856.4,-29224641.54,,1455278496.48,1062390648.95,604323.28,,44400471.35,39650786.14,121977965.44,84378852.81,101875448.51,,,,,,,,,,,228750400.04,7161176.79,141592758.43,,94318818.4,70773167.66,23545650.74,27852740.23,-4307089.49,-68830.86,23476819.88,27806876.77,-4330056.89,276837025.99,358166386.47,,,
0,000059.SZ,20190423,20190423,20190331,1,1,0.2157,0.2157,8611390241.19,8611390241.19,,,,,,,,,,,,,,,,,,,8149752867.06,7038973753.08,,,460411166.44,88410725.97,342707218.27,109282363.09,92234965.03,,,,,,,,,,,464219913.84,459667.8,864874.56,,463814707.08,100385432.56,363429274.52,344964785.95,18464488.57,,363429274.52,344964785.95,18464488.57,,,,,
1,000059.SZ,20190423,20190423,20190331,1,1,0.2157,0.2157,8611390241.19,8611390241.19,,,,,,,,,,,,,,,,,,,8149752867.06,7038973753.08,,,460411166.44,88410725.97,342707218.27,109282363.09,92234965.03,,,,,,,,,,,464219913.84,459667.8,864874.56,,463814707.08,100385432.56,363429274.52,344964785.95,18464488.57,,363429274.52,344964785.95,18464488.57,665737241.96,,,,
2,000059.SZ,20190420,20190420,20181231,1,1,0.66,0.63,36683290538.29,36683290538.29,,,,,,,,,,,,,,,,41470330.56,6366928.27,,35383337056.38,30368798713.09,,,2070625995.56,252593519.69,1642410977.26,465363625.25,494363978.11,,,,,,,,,,,1379103015.95,39268947.53,44692821.15,,1373679142.33,249943674.96,1123735467.37,1055368991.36,68366476.01,,1123735467.37,1055368991.36,68366476.01,,,,,
3,000059.SZ,20190420,20190420,20181231,1,1,0.66,0.63,36683290538.29,36683290538.29,,,,,,,,,,,,,,,,41470330.56,6366928.27,,35383337056.38,30368798713.09,,,2070625995.56,252593519.69,1642410977.26,465363625.25,494363978.11,,,,,,,,,,,1379103015.95,39268947.53,44692821.15,,1373679142.33,249943674.96,1123735467.37,1055368991.36,68366476.01,,1123735467.37,1055368991.36,68366476.01,1901132085.97,3334597087.31,,,
0,000060.SZ,20190429,20190429,20190331,1,1,0.07,0.07,4111470257.35,4104611638.52,4758418.19,,2100200.64,,,,,,,,,,,,38582291.1,17478455.13,6214233.85,-55061.87,3870364638.79,3589504613.75,738254.41,808606.26,47201190.17,60622962.82,89256257.71,23468898.58,-1350599.57,,,,,,,,,,,315210472.56,235717.73,114123.1,,315332067.19,50711417.25,264620649.94,260730712.04,3889937.9,-72696632.39,191924017.55,188034079.65,3889937.9,,,,,
1,000060.SZ,20190429,20190429,20190331,1,1,0.07,0.07,4111470257.35,4104611638.52,4758418.19,,2100200.64,,,,,,,,,,,,38582291.1,17478455.13,6214233.85,-55061.87,3870364638.79,3589504613.75,738254.41,808606.26,47201190.17,60622962.82,89256257.71,23468898.58,-1350599.57,,,,,,,,,,,315210472.56,235717.73,114123.1,,315332067.19,50711417.25,264620649.94,260730712.04,3889937.9,-72696632.39,191924017.55,188034079.65,3889937.9,281255884.46,,,,
0,000061.SZ,20190427,20190427,20190331,1,1,0.03,0.03,617683224.04,617683224.04,,,,,,,,,,,,,,,,50168779.12,48928778.53,,584710657.54,407282074.11,,,8147328.16,20250467.23,84215813.58,62911372.44,,,,,,,,,,,,93276410.94,584471.56,2197307.96,,91663574.54,28322911.61,63340662.93,50922465.36,12418197.57,-39513.31,63301149.62,50882952.05,12418197.57,,,,,
1,000061.SZ,20190427,20190427,20190331,1,1,0.03,0.03,617683224.04,617683224.04,,,,,,,,,,,,,,,,50168779.12,48928778.53,,584710657.54,407282074.11,,,8147328.16,20250467.23,84215813.58,62911372.44,,,,,,,,,,,,93276410.94,584471.56,2197307.96,,91663574.54,28322911.61,63340662.93,50922465.36,12418197.57,-39513.31,63301149.62,50882952.05,12418197.57,105728652.89,,,,
2,000061.SZ,20190427,20190427,20181231,1,1,0.0252,0.0252,2302055708.59,2302055708.59,,,,,,,,,,,,,,,,160838379.14,47988251.08,,2352716674.49,1448779690.77,,,52125898.83,139040856.83,383428054.21,272965928.01,49175514.38,,,,,,,,,,,268384713.1,7735654.59,37559114.76,,238561252.93,138335337.62,100225915.31,42767102.22,57458813.09,83305.52,100309220.83,42850407.74,57458813.09,387280731.29,849551302.38,,,
0,000062.SZ,20190424,20190424,20190331,1,1,0.1635,0.1635,2586393798.93,2586393798.93,,,,,,,,,,,,,,,3582319.0,-2545260.05,-2545348.82,,2415346088.21,2242018242.22,,,9350019.41,65172418.7,47182508.26,26918967.82,3082135.19,,,,,,,,,,,176838681.09,1421699.45,324196.24,,177936184.3,40929061.17,137007123.13,117944178.23,19062944.9,-32669278.16,104337844.97,90802712.14,13535132.83,205805559.31,,,,
0,000063.SZ,20190430,20190430,20190331,1,1,0.21,0.2,22201814000.0,22201814000.0,,,,,,,,,,,,,,,481299000.0,35490000.0,-165592000.0,,21458776000.0,13327317000.0,,,330778000.0,1766119000.0,1260874000.0,777334000.0,384324000.0,,,,,,,,,,,1464013000.0,40064000.0,116813000.0,,1387264000.0,277958000.0,1109306000.0,862604000.0,160746000.0,-126035000.0,983271000.0,747088000.0,150227000.0,,,,,
1,000063.SZ,20190430,20190430,20190331,1,1,0.21,0.2,22201814000.0,22201814000.0,,,,,,,,,,,,,,,481299000.0,35490000.0,-165592000.0,,21458776000.0,13327317000.0,,,330778000.0,1766119000.0,1260874000.0,777334000.0,384324000.0,,,,,,,,,,,1464013000.0,40064000.0,116813000.0,,1387264000.0,277958000.0,1109306000.0,862604000.0,160746000.0,-126035000.0,983271000.0,747088000.0,150227000.0,2628367000.0,,,,
