,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,000034.SZ,20191023,20191023,20190930,1,1,,,71391565328.74,7510252.6,,,,,,,,,,,,70615664.26,71469691245.6,68282539655.55,756899242.41,561967940.77,,,,,,816227623.95,70417634462.68,1052056782.92,,106750000.0,174151699.93,1251836.99,,282153536.92,93028598.88,48607182.23,,,,141635781.11,140517755.81,13935084489.38,,,13966168989.48,1145105180.286,13576277718.24,721277444.77,,67883047.66,14365438210.67,-399269221.19,-2373074.44,790932243.1,978621437.86,1769553680.96,31084500.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000034.SZ,20191023,20191023,20190930,1,1,,,71391565328.74,7510252.6,,,,,,,,,,,,70615664.26,71469691245.6,68282539655.55,756899242.41,561967940.77,,,,,,816227623.95,70417634462.68,1052056782.92,,106750000.0,174151699.93,1251836.99,,282153536.92,93028598.88,48607182.23,,,,141635781.11,140517755.81,13935084489.38,,,13966168989.48,,13576277718.24,721277444.77,,67883047.66,14365438210.67,-399269221.19,-2373074.44,790932243.1,978621437.86,1769553680.96,31084500.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000035.SZ,20191031,20191031,20190930,1,1,,,12953665261.81,25005069.08,,,,,,,,,,,,490635711.86,13469306042.75,4808165476.42,5499091017.5,1325640718.16,,,,,,345192855.45,11978090067.53,1491215975.22,,638587.25,45989325.42,92305856.85,1196447.54,140130217.06,2281627583.04,782980083.65,652067653.73,,,3716675320.42,-3576545103.36,6075247717.63,,2092324042.51,8299366614.8,,2193882464.04,727351421.34,,1318375384.22,4239609269.6,4059757345.2,32529537.34,2006957754.4,307302516.47,2314260270.87,131794854.66,124591354.66,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000035.SZ,20191031,20191031,20190930,1,1,,,12953665261.81,25005069.08,,,,,,,,,,,,490635711.86,13469306042.75,4808165476.42,5499091017.5,1325640718.16,,,,,,345192855.45,11978090067.53,1491215975.22,,638587.25,45989325.42,92305856.85,1196447.54,140130217.06,2281627583.04,782980083.65,652067653.73,,,3716675320.42,-3576545103.36,6075247717.63,,2092324042.51,8299366614.8,-3991750685.0433,2193882464.04,727351421.34,61499763.75,1318375384.22,4239609269.6,4059757345.2,32529537.34,2006957754.4,307302516.47,2314260270.87,131794854.66,124591354.66,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000036.SZ,20191031,20191031,20190930,1,1,,,2993657538.61,51580.18,,,,,,,,,,,,125228854.24,3118937973.03,654785274.68,103315278.91,899181733.01,,,,,,128113674.18,1785395960.78,1333542012.25,,1523000000.0,22370834.34,,,1545370834.34,5821894.26,1849000000.0,,,,1854821894.26,-309451059.92,1160000000.0,,,1160000000.0,1002565597.5529,744800000.0,762328445.38,,,1507128445.38,-347128445.38,,676962506.95,4597596709.87,5274559216.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000036.SZ,20191031,20191031,20190930,1,1,,,2993657538.61,51580.18,,,,,,,,,,,,125228854.24,3118937973.03,654785274.68,103315278.91,899181733.01,,,,,,128113674.18,1785395960.78,1333542012.25,,1523000000.0,22370834.34,,,1545370834.34,5821894.26,1849000000.0,,,,1854821894.26,-309451059.92,1160000000.0,,,1160000000.0,,744800000.0,762328445.38,,,1507128445.38,-347128445.38,,676962506.95,4597596709.87,5274559216.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000037.SZ,20191025,20191025,20190930,1,1,,,848802603.75,2265516.01,,,,,,,,,,,,81128387.21,932196506.97,672227412.68,109524288.48,25755985.75,,,,,,41126489.63,848634176.54,83562330.43,,,,2007560.0,,2007560.0,50097147.15,,,,,50097147.15,-48089587.15,1060000000.0,,7303338.86,1067303338.86,-107479227.2257,1017000000.0,38218910.05,,,1055218910.05,12084428.81,187479.31,47744651.4,914956611.7,962701263.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000038.SZ,20191031,20191031,20190930,1,1,,,1532966191.2,1171620.08,,,,,,,,,,,,52236648.29,1586374459.57,1519651645.85,33775670.84,38694161.85,,,,,,63801419.63,1655922898.17,-69548438.6,,1060300051.43,1010873.94,53092.21,,1061364017.58,9084.1,1380020000.0,0.1,,,1380029084.2,-318665066.62,,,,,,22016000.0,563585.98,,,22579585.98,-22579585.98,,-410793091.2,1386748463.69,975955372.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000038.SZ,20191031,20191031,20190930,1,1,,,1532966191.2,1171620.08,,,,,,,,,,,,52236648.29,1586374459.57,1519651645.85,33775670.84,38694161.85,,,,,,63801419.63,1655922898.17,-69548438.6,,1060300051.43,1010873.94,53092.21,,1061364017.58,9084.1,1380020000.0,0.1,,,1380029084.2,-318665066.62,,,,,-248952804.504,22016000.0,563585.98,,,22579585.98,-22579585.98,,-410793091.2,1386748463.69,975955372.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000039.SZ,20191029,20191029,20190930,1,1,,,65692536000.0,2078549000.0,,,,,,,,,,,,1257664000.0,69028749000.0,57852644000.0,5674399000.0,2935997000.0,,,,,,3086594000.0,69549634000.0,-520885000.0,,20790000.0,221031000.0,89080000.0,103080000.0,433981000.0,2796674000.0,1667208000.0,429365000.0,,,4893247000.0,-4459266000.0,39311199000.0,2000000000.0,2799050000.0,45760113000.0,,39578131000.0,3849073000.0,,113657000.0,43540861000.0,2219252000.0,-118534000.0,-2879433000.0,10532753000.0,7653320000.0,1649864000.0,1649864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000039.SZ,20191029,20191029,20190930,1,1,,,65692536000.0,2078549000.0,,,,,,,,,,,,1257664000.0,69028749000.0,57852644000.0,5674399000.0,2935997000.0,,,,,,3086594000.0,69549634000.0,-520885000.0,,20790000.0,221031000.0,89080000.0,103080000.0,433981000.0,2796674000.0,1667208000.0,429365000.0,,,4893247000.0,-4459266000.0,39311199000.0,2000000000.0,2799050000.0,45760113000.0,1409268538.22,39578131000.0,3849073000.0,,113657000.0,43540861000.0,2219252000.0,-118534000.0,-2879433000.0,10532753000.0,7653320000.0,1649864000.0,1649864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000040.SZ,20191031,20191031,20190930,1,1,,,6773657776.45,3800383.71,,,,,,,,,,,,1652919766.62,8430377926.78,5439252317.36,236975110.35,167959626.29,,,,,,1135211695.85,6979398749.85,1450979176.93,,85394000.0,7614144.24,81500.0,,93089644.24,1484892878.34,303361325.0,,17196583.86,,1805450787.2,-1712361142.96,722000000.0,,56296743.64,778296743.64,,1160127178.84,559658315.23,,404096758.13,2123882252.2,-1345585508.56,813152.55,-1606154322.04,7441158194.39,5835003872.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000040.SZ,20191031,20191031,20190930,1,1,,,6773657776.45,3800383.71,,,,,,,,,,,,1652919766.62,8430377926.78,5439252317.36,236975110.35,167959626.29,,,,,,1135211695.85,6979398749.85,1450979176.93,,85394000.0,7614144.24,81500.0,,93089644.24,1484892878.34,303361325.0,,17196583.86,,1805450787.2,-1712361142.96,722000000.0,,56296743.64,778296743.64,-1187241466.2995,1160127178.84,559658315.23,,404096758.13,2123882252.2,-1345585508.56,813152.55,-1606154322.04,7441158194.39,5835003872.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000042.SZ,20191029,20191029,20190930,1,1,,,5560420240.94,,,,,,,,,,,,,757930620.37,6318350861.31,3054467123.6,420987461.91,1196666270.05,,,,,,1000936586.56,5673057442.12,645293419.19,8492056594.91,10778110.05,,236174.0,,8503070878.96,30098388.68,173039380.0,408044004.98,8531000000.0,,9142181773.66,-639110894.7,3640415736.0,,574896015.47,4215801751.47,,3618296960.0,852927199.96,,620170680.41,5091394840.37,-875593088.9,-19264.24,-869429828.65,4779502361.18,3910072532.53,490000.0,490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000042.SZ,20191029,20191029,20190930,1,1,,,5560420240.94,,,,,,,,,,,,,757930620.37,6318350861.31,3054467123.6,420987461.91,1196666270.05,,,,,,1000936586.56,5673057442.12,645293419.19,8492056594.91,10778110.05,,236174.0,,8503070878.96,30098388.68,173039380.0,408044004.98,8531000000.0,,9142181773.66,-639110894.7,3640415736.0,,574896015.47,4215801751.47,-1446621417.6334,3618296960.0,852927199.96,,620170680.41,5091394840.37,-875593088.9,-19264.24,-869429828.65,4779502361.18,3910072532.53,490000.0,490000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000045.SZ,20191031,20191031,20190930,1,1,,,1731173949.81,11611501.57,,,,,,,,,,,,47024706.54,1789810157.92,1321550785.73,122015249.2,12064724.08,,,,,,47646715.26,1503277474.27,286532683.65,1700957923.06,,3665400.79,225080.0,,1704848403.85,139150889.68,,,2243914534.73,,2383065424.41,-678217020.56,86938172.53,,3128570.13,90066742.66,-329108247.5009,510029215.92,41984741.1,,11448442.4,563462399.42,-473395656.76,-89850.32,-865169843.99,1133574235.22,268404391.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000046.SZ,20191031,20191031,20190930,1,1,,,5685223394.39,129808876.72,,,,3591745346.03,,,,2580467166.34,,175876297.74,2153067463.25,5969751356.33,23294477763.18,2913114179.78,2541982634.28,1671663102.37,319591948.19,,1395393837.54,1272065281.06,,10171018088.62,20582618272.63,2711859490.55,1059115690.65,1151424949.29,521084480.57,907146.0,6890752827.47,9623285093.98,122072236.05,2307499713.88,,688805175.12,,3118377125.05,6504907968.93,21862862921.07,,3060767314.64,28764630235.71,,28177608053.21,6220401392.12,,4597122506.64,38995131951.97,-10230501716.26,41900065.74,-971834191.04,14666997435.34,13695163244.3,3841000000.0,3841000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000046.SZ,20191031,20191031,20190930,1,1,,,5685223394.39,129808876.72,,,,3591745346.03,,,,2580467166.34,,175876297.74,2153067463.25,5969751356.33,23294477763.18,2913114179.78,2541982634.28,1671663102.37,319591948.19,,1395393837.54,1272065281.06,,10171018088.62,20582618272.63,2711859490.55,1059115690.65,1151424949.29,521084480.57,907146.0,6890752827.47,9623285093.98,122072236.05,2307499713.88,,688805175.12,,3118377125.05,6504907968.93,21862862921.07,,3060767314.64,28764630235.71,9338318166.0887,28177608053.21,6220401392.12,46050000.0,4597122506.64,38995131951.97,-10230501716.26,41900065.74,-971834191.04,14666997435.34,13695163244.3,3841000000.0,3841000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000048.SZ,20191031,20191031,20190930,1,1,,,3204340616.04,29882.25,,,,,,,,,,,,164954167.65,3369324665.94,1519214301.72,143880640.79,405220256.27,,,,,,330079552.33,2398394751.11,970929914.83,,2556051466.69,30966819.82,15121499.0,199635263.14,2801775048.65,42401721.73,3204777380.0,1571785.5,,,3248750887.23,-446975838.58,41159856.0,,,41159856.0,,302589073.62,39139697.87,,9107342.76,350836114.25,-309676258.25,125298.31,214403116.31,1787994691.32,2002397807.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000048.SZ,20191031,20191031,20190930,1,1,,,3204340616.04,29882.25,,,,,,,,,,,,164954167.65,3369324665.94,1519214301.72,143880640.79,405220256.27,,,,,,330079552.33,2398394751.11,970929914.83,,2556051466.69,30966819.82,15121499.0,199635263.14,2801775048.65,42401721.73,3204777380.0,1571785.5,,,3248750887.23,-446975838.58,41159856.0,,,41159856.0,251074787.9153,302589073.62,39139697.87,,9107342.76,350836114.25,-309676258.25,125298.31,214403116.31,1787994691.32,2002397807.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000049.SZ,20191029,20191029,20190930,1,1,,,12855284104.21,286796628.79,,,,,,,,,,,,252890182.0,13394970915.0,10907011903.92,826332489.89,204180419.42,,,,,,371790212.0,12309315025.23,1085655889.77,4512680000.0,,11055733.87,3061865.38,,4526797599.25,440855051.96,,,4594914720.0,,5035769771.96,-508972172.71,1588087730.17,,54360810.5,1700566600.67,,1975752378.31,269969445.13,,110463279.49,2356185102.93,-655618502.26,1922007.05,-77012778.15,270244934.35,193232156.2,58118060.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000049.SZ,20191029,20191029,20190930,1,1,,,12855284104.21,286796628.79,,,,,,,,,,,,252890182.0,13394970915.0,10907011903.92,826332489.89,204180419.42,,,,,,371790212.0,12309315025.23,1085655889.77,4512680000.0,,11055733.87,3061865.38,,4526797599.25,440855051.96,,,4594914720.0,,5035769771.96,-508972172.71,1588087730.17,,54360810.5,1700566600.67,366740748.6189,1975752378.31,269969445.13,50000000.0,110463279.49,2356185102.93,-655618502.26,1922007.05,-77012778.15,270244934.35,193232156.2,58118060.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000050.SZ,20191031,20191031,20190930,1,1,,,24733391720.88,742861803.03,,,,,,,,,,,,495749630.15,25972003154.06,19170345968.81,2957526706.47,455540185.15,,,,,,846041084.12,23429453944.55,2542549209.51,1998792.0,,,4452822.38,,6451614.38,5123285976.97,,,,,5123285976.97,-5116834362.59,10885868300.0,,,10885868300.0,,6738175700.0,803672737.65,,160200800.0,7702049237.65,3183819062.35,45323238.96,654857148.23,3684350669.66,4339207817.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000050.SZ,20191031,20191031,20190930,1,1,,,24733391720.88,742861803.03,,,,,,,,,,,,495749630.15,25972003154.06,19170345968.81,2957526706.47,455540185.15,,,,,,846041084.12,23429453944.55,2542549209.51,1998792.0,,,4452822.38,,6451614.38,5123285976.97,,,,,5123285976.97,-5116834362.59,10885868300.0,,,10885868300.0,-3769870983.5421,6738175700.0,803672737.65,,160200800.0,7702049237.65,3183819062.35,45323238.96,654857148.23,3684350669.66,4339207817.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000055.SZ,20191026,20191026,20190930,1,1,,,1891062422.83,3159514.49,,,,,,,,,,,,79255080.98,1973477018.3,1499926065.43,237800254.07,211775200.67,,,,,,432430889.07,2381932409.24,-408455390.94,,4552412407.01,57732090.85,13225319.48,,4623369817.34,138895689.84,4821419000.0,61934830.31,,,5022249520.15,-398879702.81,939219991.0,,39406.61,939259397.61,,368000000.0,299128516.71,,40000000.0,707128516.71,232130880.9,506834.88,-574697377.97,956190890.68,381493512.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000055.SZ,20191026,20191026,20190930,1,1,,,1891062422.83,3159514.49,,,,,,,,,,,,79255080.98,1973477018.3,1499926065.43,237800254.07,211775200.67,,,,,,432430889.07,2381932409.24,-408455390.94,,4552412407.01,57732090.85,13225319.48,,4623369817.34,138895689.84,4821419000.0,61934830.31,,,5022249520.15,-398879702.81,939219991.0,,39406.61,939259397.61,-580348801.8959,368000000.0,299128516.71,,40000000.0,707128516.71,232130880.9,506834.88,-574697377.97,956190890.68,381493512.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000056.SZ,20191029,20191029,20190930,1,1,,,1137277705.13,,,,,,,,,171228455.49,,20000000.0,,479273238.59,1807779399.21,795018186.55,92145355.69,69874691.81,158000000.0,,,2403608.35,,495853701.53,1613295543.93,194483855.28,,14650000.0,75903.11,264050193.63,,278776096.74,50598631.71,,,,,50598631.71,228177465.03,760022000.0,,,760022000.0,365390394.0146,865528000.0,253117216.71,,97272095.61,1215917312.32,-455895312.32,244893.91,-32989098.1,120827068.59,87837970.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000056.SZ,20191029,20191029,20190930,1,1,,,1137277705.13,,,,,,,,,171228455.49,,20000000.0,,479273238.59,1807779399.21,795018186.55,92145355.69,69874691.81,,,,2403608.35,,495853701.53,1613295543.93,194483855.28,,14650000.0,75903.11,264050193.63,,278776096.74,50598631.71,,,,,50598631.71,228177465.03,760022000.0,,,760022000.0,,865528000.0,253117216.71,,97272095.61,1215917312.32,-455895312.32,244893.91,-32989098.1,120827068.59,87837970.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000058.SZ,20191031,20191031,20190930,1,1,,,1055869379.49,,,,,,,,,,,,,141023349.87,1196892729.36,376476832.61,205963444.75,139323829.77,0.0,,,,,374111254.16,1095875361.29,101017368.07,568202.77,1115450000.0,47026015.29,42818.11,109633298.28,1272720334.45,61067813.82,1738308340.35,,128993042.5,,1928369196.67,-655648862.22,513500000.0,,237899000.0,751399000.0,,944565815.94,111029873.3,,110000023.31,1165595712.55,-414196712.55,425.02,-968827781.68,1713792816.67,744965034.99,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000058.SZ,20191031,20191031,20190930,1,1,,,1055869379.49,,,,,,,,,,,,,141023349.87,1196892729.36,376476832.61,205963444.75,139323829.77,0.0,,,,,374111254.16,1095875361.29,101017368.07,568202.77,1115450000.0,47026015.29,42818.11,109633298.28,1272720334.45,61067813.82,1738308340.35,,128993042.5,,1928369196.67,-655648862.22,513500000.0,,237899000.0,751399000.0,-661579783.2523,944565815.94,111029873.3,32299129.4,110000023.31,1165595712.55,-414196712.55,425.02,-968827781.68,1713792816.67,744965034.99,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000059.SZ,20191022,20191022,20190930,1,1,,,32263330695.23,,,,,,,,,,,,,65615777.65,32328946472.88,26506559523.46,695948118.41,3344825399.54,,,,,,832667234.41,31380000275.82,948946197.06,,,5200000.0,200704.0,,5400704.0,116512393.54,,,,,116512393.54,-111111689.54,3120000000.0,,,3120000000.0,-196165145.6891,6213145705.0,696012231.33,,25471808.75,6934629745.08,-3814629745.08,,-2976795237.56,8640866089.52,5664070851.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000060.SZ,20191028,20191028,20190930,1,1,,,17963357712.71,4245676.6,-13884611.01,,,,,,,25304885.2,,,126364941.02,161209595.3,18266598199.82,15134202974.67,1269851750.68,541112299.54,,22177048.9,,6042094.78,,226255310.6,17199641479.17,1066956720.65,500000000.0,164177432.99,20369489.3,129973.5,,684676895.79,1324162050.03,53886155.52,,,,1378048205.55,-693371309.76,3931047159.1,,,3931047159.1,,3111926536.69,480731062.88,,8720347.28,3601377946.85,329669212.25,15889482.78,719144105.92,1906600552.34,2625744658.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000060.SZ,20191028,20191028,20190930,1,1,,,17963357712.71,4245676.6,-13884611.01,,,,,,,25304885.2,,,126364941.02,161209595.3,18266598199.82,15134202974.67,1269851750.68,541112299.54,,22177048.9,,6042094.78,,226255310.6,17199641479.17,1066956720.65,500000000.0,164177432.99,20369489.3,129973.5,,684676895.79,1324162050.03,53886155.52,,,,1378048205.55,-693371309.76,3931047159.1,,,3931047159.1,-1119629260.0234,3111926536.69,480731062.88,,8720347.28,3601377946.85,329669212.25,15889482.78,719144105.92,1906600552.34,2625744658.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000061.SZ,20191030,20191030,20190930,1,1,,,2395458118.68,6533770.92,,,,,,,,,,,,310774790.98,2712766680.58,867100766.47,433399749.9,220261264.92,,,,,,373733597.97,1894495379.26,818271301.32,58794553.46,561000219.73,45654103.74,103806635.61,,769255512.54,455029490.86,380000000.0,,56370000.0,,891399490.86,-122143978.32,3774625000.0,,2940000.0,3779565000.0,266468187.3907,3968428840.65,263247021.65,32002956.6,196408602.75,4428084465.05,-648519465.05,39699.51,47647557.46,1860317522.24,1907965079.7,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000062.SZ,20191024,20191024,20190930,1,1,,,9784378999.19,,,,,,,,,,,,,34466097.96,9818845097.15,8611238941.49,328495136.54,198480035.57,,,,,,154599661.26,9292813774.86,526031322.29,,50000.0,1312974.57,22720.59,,1385695.16,38309651.25,,131246000.0,3600000.0,,173155651.25,-171769956.09,5360815654.72,,2741638.84,5368457293.56,163950860.2943,5500884187.49,308136276.48,24360833.91,19028686.0,5828049149.97,-459591856.41,11650099.79,-93680390.42,1345767570.78,1252087180.36,4900000.0,4900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000063.SZ,20191029,20191029,20190930,1,1,,,67508954000.0,3725690000.0,,,,,,,,,,,,4202373000.0,75437017000.0,47301603000.0,11894111000.0,6511273000.0,,,,,,6824802000.0,72531789000.0,2905228000.0,,1633031000.0,207673000.0,1871183000.0,445907000.0,4157794000.0,5084925000.0,218278000.0,,2200000000.0,,7503203000.0,-3345409000.0,36208907000.0,,26280000.0,36658986000.0,-8563059947.1692,24808179000.0,2284614000.0,480581000.0,868532000.0,27961325000.0,8697661000.0,373420000.0,8630900000.0,21134111000.0,29765011000.0,423799000.0,4570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000063.SZ,20191029,20191029,20190930,1,1,,,67508954000.0,3725690000.0,,,,,,,,,,,,4202373000.0,75437017000.0,47301603000.0,11894111000.0,6511273000.0,,,,,,6824802000.0,72531789000.0,2905228000.0,,1633031000.0,207673000.0,1871183000.0,445907000.0,4157794000.0,5084925000.0,218278000.0,,2200000000.0,,7503203000.0,-3345409000.0,36208907000.0,,26280000.0,36658986000.0,,24808179000.0,2284614000.0,480581000.0,868532000.0,27961325000.0,8697661000.0,373420000.0,8630900000.0,21134111000.0,29765011000.0,423799000.0,4570000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000065.SZ,20191031,20191031,20190930,1,1,,,5305127264.67,320472440.9,,,,,,,,,,,,662545987.28,6288145692.85,5909402970.21,330991496.51,135573249.43,,,,,,984559924.67,7360527640.82,-1072381947.97,,,2005045.3,92011.21,,2097056.51,302870393.49,8410750.0,,16800.0,,311297943.49,-309200886.98,387335272.38,,93757966.16,482222862.65,,359580899.0,118954715.72,,113161058.9,591696673.62,-109473810.97,30379783.46,-1460676862.46,4182893365.8,2722216503.34,1129624.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000065.SZ,20191031,20191031,20190930,1,1,,,5305127264.67,320472440.9,,,,,,,,,,,,662545987.28,6288145692.85,5909402970.21,330991496.51,135573249.43,,,,,,984559924.67,7360527640.82,-1072381947.97,,,2005045.3,92011.21,,2097056.51,302870393.49,8410750.0,,16800.0,,311297943.49,-309200886.98,387335272.38,,93757966.16,482222862.65,-846282374.2196,359580899.0,118954715.72,,113161058.9,591696673.62,-109473810.97,30379783.46,-1460676862.46,4182893365.8,2722216503.34,1129624.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000066.SZ,20191031,20191031,20190930,1,1,,,6035164835.99,91016028.23,,,,,,,,,,,,198938063.29,6325118927.51,5504812949.91,1261518099.69,254540183.18,,,,,,545973266.02,7566844498.8,-1241725571.29,,284000000.0,10004191.53,42342586.09,,336346777.62,411636049.44,684590000.0,,129154272.88,,1225380322.32,-889033544.7,4273314709.32,,,4303314709.32,,2490619782.28,306518744.63,,81345026.19,2878483553.1,1424831156.22,-4564975.87,-710492935.64,3202699658.7,2492206723.06,30000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000066.SZ,20191031,20191031,20190930,1,1,,,6035164835.99,91016028.23,,,,,,,,,,,,198938063.29,6325118927.51,5504812949.91,1261518099.69,254540183.18,,,,,,545973266.02,7566844498.8,-1241725571.29,,284000000.0,10004191.53,42342586.09,,336346777.62,411636049.44,684590000.0,,129154272.88,,1225380322.32,-889033544.7,4273314709.32,,,4303314709.32,-2276956988.8684,2490619782.28,306518744.63,3331063.61,81345026.19,2878483553.1,1424831156.22,-4564975.87,-710492935.64,3202699658.7,2492206723.06,30000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000068.SZ,20191031,20191031,20190930,1,1,,,124072899.79,,,,,,,,,,,,,40651121.11,164724020.9,79736463.96,71807734.55,9686105.75,,,,,,34867781.77,196098086.03,-31374065.13,80000000.0,1008000.0,2056849.32,90911.95,,83155761.27,257340036.06,,7657693.66,52310054.86,,317307784.58,-234152023.31,568265000.0,,76516928.1,644781928.1,,52800000.0,75522088.86,,50000000.0,178322088.86,466459839.24,26043.97,200959794.77,544316860.89,745276655.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,000068.SZ,20191031,20191031,20190930,1,1,,,124072899.79,,,,,,,,,,,,,40651121.11,164724020.9,79736463.96,71807734.55,9686105.75,,,,,,34867781.77,196098086.03,-31374065.13,80000000.0,1008000.0,2056849.32,90911.95,,83155761.27,257340036.06,,7657693.66,52310054.86,,317307784.58,-234152023.31,568265000.0,,76516928.1,644781928.1,-374429827.09,52800000.0,75522088.86,,50000000.0,178322088.86,466459839.24,26043.97,200959794.77,544316860.89,745276655.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,000069.SZ,20191029,20191029,20190930,1,1,,,59928727583.84,74856094.49,,,,,,,,,,,,28946522498.77,88950106177.1,41933516400.26,2521617485.75,16860184606.74,,,,,,31334119169.11,92649437661.86,-3699331484.76,6727981595.36,,678745716.2,438379.17,2882064032.14,10289229722.87,2509544705.79,6820984933.31,19860520.29,8094108279.59,,17444498438.98,-7155268716.11,78744292245.47,,6418837564.87,85850950337.56,-14608033572.695,41143711938.92,6277686304.87,11631571.01,11886178805.79,59307577049.58,26543373287.98,-7363097.44,15681409989.67,24194928760.0,39876338749.67,687820527.22,687820527.22,,,,,,,,,,,,,,,,,,,,,,,,,,
