,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
1,000040.SZ,20191031,20191031,20190930,1,1,0.05,0.05,6388916198.6,6388916198.6,,,,,,,,,,,,,,,,83574402.76,-418305.15,,6372823207.94,5665949737.22,,,16135556.0,11975045.58,197125630.46,429024159.9,,,,,,,,,,,,120815461.23,153524.31,26879838.0,,94089147.54,20712012.27,73377135.27,73669351.07,-292215.8,-1825.95,73375309.32,73653846.18,-278536.86,496847303.03,,,,
0,000042.SZ,20191029,20191029,20190930,1,1,1.393,1.393,3801536199.06,3801536199.06,,,,,,,,,,,,,,,,807069972.19,-137844616.25,,3360933714.45,1890635196.79,,,486749339.16,248515413.57,308813520.76,420629062.52,-5591181.65,,,,,,,,,,,1252180128.3,16430707.05,40293682.54,,1228317152.81,432865593.08,795451559.73,926133792.63,-130682232.9,-531739790.74,263711768.99,394394001.89,-130682232.9,,,,,
1,000042.SZ,20191029,20191029,20190930,1,1,1.393,1.393,3801536199.06,3801536199.06,,,,,,,,,,,,,,,,807069972.19,-137844616.25,,3360933714.45,1890635196.79,,,486749339.16,248515413.57,308813520.76,420629062.52,-5591181.65,,,,,,,,,,,1252180128.3,16430707.05,40293682.54,,1228317152.81,432865593.08,795451559.73,926133792.63,-130682232.9,-531739790.74,263711768.99,394394001.89,-130682232.9,870941664.18,,,,
0,000045.SZ,20191031,20191031,20190930,1,1,0.0331,0.0331,1640518771.38,1640518771.38,,,,,,,,,,,,,,,,-2290584.08,-4600254.12,,1666837619.77,1522303108.33,,,6075103.63,14188583.31,64005159.29,461510.47,-39103021.71,,,,,,,,,,,10452711.7,4752887.09,6121.79,,15199477.0,15502146.92,-302669.92,16893355.96,-17196025.88,52274268.49,51971598.57,69167624.45,-17196025.88,,,,,
1,000045.SZ,20191031,20191031,20190930,1,1,0.0331,0.0331,1640518771.38,1640518771.38,,,,,,,,,,,,,,,,-2290584.08,-4600254.12,,1666837619.77,1522303108.33,,,6075103.63,14188583.31,64005159.29,461510.47,-39103021.71,,,,,,,,,,,10452711.7,4752887.09,6121.79,,15199477.0,15502146.92,-302669.92,16893355.96,-17196025.88,52274268.49,51971598.57,69167624.45,-17196025.88,26669930.84,,,,
0,000046.SZ,20191031,20191031,20190930,1,1,0.4799,0.4799,8296578741.21,1711252196.77,-116120513.42,2853158727.1,1710112716.57,,,,,,,,,,,,-116070805.83,4101169077.26,1262631457.99,,8864547765.19,895739114.28,,649317437.68,340524387.48,76215183.14,3340595768.79,1863939721.76,-98840499.04,,1473236825.01,69142069.5,,18806836.81,,,,,,3442530569.66,5577721.81,27177584.89,,3420930706.58,666932542.64,2753998163.94,2493734980.56,260263183.38,172623594.51,2926621758.45,2540482450.85,386139307.6,3019997664.95,,,,
0,000048.SZ,20191031,20191031,20190930,1,1,0.7671,0.7671,1724510114.79,1724510114.79,,,,,,,,,,,,,,,,135821582.85,1175987.54,,1441055147.9,1157999879.83,,,128998225.15,41099396.81,112829059.01,-19354500.57,,,,,,,,,,,,423779586.63,4906263.08,12924856.48,,415760993.23,94261215.06,321499778.17,299744880.41,21754897.76,-819612.59,320680165.58,298925267.82,21754897.76,,,,,
1,000048.SZ,20191031,20191031,20190930,1,1,0.7671,0.7671,1724510114.79,1724510114.79,,,,,,,,,,,,,,,,135821582.85,1175987.54,,1441055147.9,1157999879.83,,,128998225.15,41099396.81,112829059.01,-19354500.57,,,,,,,,,,,,423779586.63,4906263.08,12924856.48,,415760993.23,94261215.06,321499778.17,299744880.41,21754897.76,-819612.59,320680165.58,298925267.82,21754897.76,264426355.17,,,,
0,000049.SZ,20191029,20191029,20190930,1,1,1.6517,1.6517,12540288865.9,12540288865.9,,,,,,,,,,,,,,,,11055733.87,,,11985699652.51,11461377113.42,,,28386045.15,89962417.17,152368904.4,17528197.7,-6383527.55,,,,,,,,,,,575390769.06,12603328.37,2306070.12,,585688027.31,133854387.61,451833639.7,338999194.31,112834445.39,2869273.57,454702913.27,341151602.56,113551310.71,,,,,
1,000049.SZ,20191029,20191029,20190930,1,1,1.6517,1.6517,12540288865.9,12540288865.9,,,,,,,,,,,,,,,,11055733.87,,,11985699652.51,11461377113.42,,,28386045.15,89962417.17,152368904.4,17528197.7,-6383527.55,,,,,,,,,,,575390769.06,12603328.37,2306070.12,,585688027.31,133854387.61,451833639.7,338999194.31,112834445.39,2869273.57,454702913.27,341151602.56,113551310.71,589414977.53,,,,
0,000050.SZ,20191031,20191031,20190930,1,1,0.5048,0.5048,23421510459.74,23421510459.74,,,,,,,,,,,,,,,,-185399.89,-185399.89,,22804409736.43,19608975604.5,,,138240951.43,339222270.73,678729790.34,500660479.77,-198609668.92,,,,,,,,,,,1138623055.47,18368424.0,1993635.48,,1154997843.99,121184926.58,1033812917.41,1033812917.41,,31081294.14,1064894211.55,1064894211.55,,,,,,
1,000050.SZ,20191031,20191031,20190930,1,1,0.5048,0.5048,23421510459.74,23421510459.74,,,,,,,,,,,,,,,,-185399.89,-185399.89,,22804409736.43,19608975604.5,,,138240951.43,339222270.73,678729790.34,500660479.77,-198609668.92,,,,,,,,,,,1138623055.47,18368424.0,1993635.48,,1154997843.99,121184926.58,1033812917.41,1033812917.41,,31081294.14,1064894211.55,1064894211.55,,1847271378.7,,,,
0,000055.SZ,20191026,20191026,20190930,1,1,0.14,0.14,2125134289.81,2125134289.81,,,,,,,,,,,,,,,,6163431.1,-482371.08,,1971005988.74,1628547934.43,,,47749346.11,40738405.49,120088723.97,75982086.31,,,,,,,,,,,,166389765.53,5935705.81,1331838.55,,170993632.79,14924568.34,156069064.45,156050013.39,19051.06,1616827.78,157685892.23,157666841.17,19051.06,,,,,
1,000055.SZ,20191026,20191026,20190930,1,1,0.14,0.14,2125134289.81,2125134289.81,,,,,,,,,,,,,,,,6163431.1,-482371.08,,1971005988.74,1628547934.43,,,47749346.11,40738405.49,120088723.97,75982086.31,,,,,,,,,,,,166389765.53,5935705.81,1331838.55,,170993632.79,14924568.34,156069064.45,156050013.39,19051.06,1616827.78,157685892.23,157666841.17,19051.06,258979724.08,,,,
0,000056.SZ,20191029,20191029,20190930,1,1,0.11,0.11,723169681.14,723169681.14,,,,,,,,,,,,,,,,5039727.56,-252059.77,,542293171.3,213286938.55,,,14785306.81,18106742.59,65528148.48,227167168.03,,,,,,,,,,,,187849526.61,5688669.75,3090555.38,,190447640.98,37164651.17,153282989.81,118928094.53,34354895.28,,153282989.81,118928094.53,34354895.28,,,,,
1,000056.SZ,20191029,20191029,20190930,1,1,0.11,0.11,723169681.14,723169681.14,,,,,,,,,,,,,,,,5039727.56,-252059.77,,542293171.3,213286938.55,,,14785306.81,18106742.59,65528148.48,227167168.03,,,,,,,,,,,,187849526.61,5688669.75,3090555.38,,190447640.98,37164651.17,153282989.81,118928094.53,34354895.28,,153282989.81,118928094.53,34354895.28,412950232.85,,,,
0,000058.SZ,20191031,20191031,20190930,1,1,0.0892,0.0892,1113596884.35,1113596884.35,,,,,,,,,,,,,,,,76745625.33,-12813039.54,,971225062.63,734338928.62,,,49262755.54,16989051.91,83104695.93,85467639.68,-7565.0,,,,,,,,,,,224838326.2,3151415.49,1258085.11,,226731656.58,76293559.52,150438097.06,110257647.89,40180449.17,18467.01,150456564.07,110270030.82,40186533.25,,,,,
1,000058.SZ,20191031,20191031,20190930,1,1,0.0892,0.0892,1113596884.35,1113596884.35,,,,,,,,,,,,,,,,76745625.33,-12813039.54,,971225062.63,734338928.62,,,49262755.54,16989051.91,83104695.93,85467639.68,-7565.0,,,,,,,,,,,224838326.2,3151415.49,1258085.11,,226731656.58,76293559.52,150438097.06,110257647.89,40180449.17,18467.01,150456564.07,110270030.82,40186533.25,233567905.55,,,,
0,000059.SZ,20191022,20191022,20190930,1,1,0.5772,0.5772,27982305505.27,27982305505.27,,,,,,,,,,,,,,,,3584847.92,3624286.49,,26838901145.31,23492585647.94,,,1425111652.34,232733346.9,982306280.72,319335118.86,-324265072.87,,,,,,,,,,,1160223579.66,36788313.38,18624458.4,,1178387434.64,198789348.74,979598085.9,923239074.52,56359011.38,,979598085.9,923239074.52,56359011.38,,,,,
1,000059.SZ,20191022,20191022,20190930,1,1,0.5772,0.5772,27982305505.27,27982305505.27,,,,,,,,,,,,,,,,3584847.92,3624286.49,,26838901145.31,23492585647.94,,,1425111652.34,232733346.9,982306280.72,319335118.86,-324265072.87,,,,,,,,,,,1160223579.66,36788313.38,18624458.4,,1178387434.64,198789348.74,979598085.9,923239074.52,56359011.38,,979598085.9,923239074.52,56359011.38,1793600743.15,,,,
0,000060.SZ,20191028,20191028,20190930,1,1,0.18,0.18,17366456325.28,17341151440.08,15780115.25,,9524769.95,,,,,,,,,,,,74058525.37,160172703.88,31703600.27,79704.82,16902481101.57,15907196092.7,3129477.17,2912617.61,135901615.37,200471087.91,321567689.17,132378309.13,-938772.65,,,,,,,,,,,751982930.52,1717237.04,1963296.11,,751736871.45,100063214.3,651673657.15,636031222.07,15642435.08,50086828.99,701760486.14,686118051.06,15642435.08,,,,,
1,000060.SZ,20191028,20191028,20190930,1,1,0.18,0.18,17366456325.28,17341151440.08,15780115.25,,9524769.95,,,,,,,,,,,,74058525.37,160172703.88,31703600.27,79704.82,16902481101.57,15907196092.7,3129477.17,2912617.61,135901615.37,200471087.91,321567689.17,132378309.13,-938772.65,,,,,,,,,,,751982930.52,1717237.04,1963296.11,,751736871.45,100063214.3,651673657.15,636031222.07,15642435.08,50086828.99,701760486.14,686118051.06,15642435.08,647611439.07,,,,
0,000061.SZ,20191030,20191030,20190930,1,1,0.0967,0.0967,2108557140.59,2108557140.59,,,,,,,,,,,,,,,,77248257.77,74481489.65,,1862118847.95,1338404173.55,,,9788400.11,74940179.22,248920721.62,188081419.79,,,,,,,,,,,,362458431.96,6518401.91,3846161.35,,365130672.52,120460758.38,244669914.14,164167081.26,80502832.88,55395.9,244725310.04,164222477.16,80502832.88,469763359.56,,,,
0,000062.SZ,20191024,20191024,20190930,1,1,0.4669,0.4669,9929810544.81,9929810544.81,,,,,,,,,,,,,,,4542708.0,112772170.2,111459195.65,,9375860742.66,8780561894.78,,,24737534.61,202611327.11,163089060.67,118149706.25,-11412475.86,,,,,,,,,,,680484749.44,4249311.98,533798.44,,684200262.98,132327885.36,551872377.62,488364891.47,63507486.15,56090956.81,607963334.43,536011418.13,71951916.3,,,,,
1,000062.SZ,20191024,20191024,20190930,1,1,0.4669,0.4669,9929810544.81,9929810544.81,,,,,,,,,,,,,,,4542708.0,112772170.2,111459195.65,,9375860742.66,8780561894.78,,,24737534.61,202611327.11,163089060.67,118149706.25,-11412475.86,,,,,,,,,,,680484749.44,4249311.98,533798.44,,684200262.98,132327885.36,551872377.62,488364891.47,63507486.15,56090956.81,607963334.43,536011418.13,71951916.3,700870457.82,,,,
0,000063.SZ,20191029,20191029,20190930,1,1,0.98,0.98,58766186000.0,64240698000.0,513535000.0,,,,,,,,,,,,,,-423856000.0,618839000.0,-239582000.0,,39782746000.0,39593333000.0,1226681000.0,,728483000.0,5690699000.0,3520527000.0,540134000.0,-1181251000.0,,,,,,,,,,,5883016000.0,143581000.0,210480000.0,,5816117000.0,998172000.0,4817945000.0,4127850000.0,429361000.0,64803000.0,4882748000.0,4174432000.0,447582000.0,,,,,
1,000063.SZ,20191029,20191029,20190930,1,1,0.98,0.98,64240698000.0,64240698000.0,,,,,,,,,,,,,,,-423856000.0,618839000.0,-239582000.0,,62729040000.0,39593333000.0,,,728483000.0,5690699000.0,3520527000.0,540134000.0,-1181251000.0,,,,,,,,,,,5883016000.0,143581000.0,210480000.0,,5816117000.0,998172000.0,4817945000.0,4127850000.0,429361000.0,64803000.0,4882748000.0,4174432000.0,447582000.0,6837118000.0,,,,
0,000065.SZ,20191031,20191031,20190930,1,1,0.64,0.64,6628149415.57,6628149415.57,,,,,,,,,,,,,,,-36686894.36,4516525.88,3569058.2,,6001605392.52,5544206639.51,,,7494776.26,297988366.85,147504322.45,-49812890.37,,,,,,,,,,,,597101443.49,370166.63,897469.3,,596574140.82,86808221.17,509765919.65,495470941.6,14294978.05,-505153.57,509260766.08,496107388.49,13153377.59,,,,,
1,000065.SZ,20191031,20191031,20190930,1,1,0.64,0.64,6628149415.57,6628149415.57,,,,,,,,,,,,,,,-36686894.36,4516525.88,3569058.2,,6001605392.52,5544206639.51,,,7494776.26,297988366.85,147504322.45,-49812890.37,,,,,,,,,,,,597101443.49,370166.63,897469.3,,596574140.82,86808221.17,509765919.65,495470941.6,14294978.05,-505153.57,509260766.08,496107388.49,13153377.59,622506088.33,,,,
0,000066.SZ,20191031,20191031,20190930,1,1,0.06,0.06,7149810309.47,7149810309.47,,,,,,,,,,,,,,,55130850.94,-22110686.09,-33582630.81,,7063844288.49,5606318293.01,,,48186271.2,344681954.33,359453248.48,65335554.23,-31664076.67,,,,,,,,,,,219526259.92,2904502.58,-85839.69,,222516602.19,22998902.43,199517699.76,176667347.03,22850352.73,-910587.13,198607112.63,175792181.05,22814931.58,,,,,
1,000066.SZ,20191031,20191031,20190930,1,1,0.06,0.06,7149810309.47,7149810309.47,,,,,,,,,,,,,,,55130850.94,-22110686.09,-33582630.81,,7063844288.49,5606318293.01,,,48186271.2,344681954.33,359453248.48,65335554.23,-31664076.67,,,,,,,,,,,219526259.92,2904502.58,-85839.69,,222516602.19,22998902.43,199517699.76,176667347.03,22850352.73,-910587.13,198607112.63,175792181.05,22814931.58,301002222.67,,,,
0,000068.SZ,20191031,20191031,20190930,1,1,-0.0714,-0.0714,98934726.55,98934726.55,,,,,,,,,,,,,,,,-5880973.08,-8889780.33,,169948384.93,70723684.39,,,4822846.4,4152580.97,39058927.88,38133748.35,,,,,,,,,,,,-73885236.09,22803.2,,,-73862432.89,-30293.88,-73832139.01,-71871883.49,-1960255.52,1548.56,-73830590.45,-71870334.93,-1960255.52,,,,,
1,000068.SZ,20191031,20191031,20190930,1,1,-0.0714,-0.0714,98934726.55,98934726.55,,,,,,,,,,,,,,,,-5880973.08,-8889780.33,,169948384.93,70723684.39,,,4822846.4,4152580.97,39058927.88,38133748.35,,,,,,,,,,,,-73885236.09,22803.2,,,-73862432.89,-30293.88,-73832139.01,-71871883.49,-1960255.52,1548.56,-73830590.45,-71870334.93,-1960255.52,-27969941.11,,,,
0,000069.SZ,20191029,20191029,20190930,1,1,0.7311,0.7311,29861051406.78,29861051406.78,,,,,,,,,,,,,,,,2772704812.9,320381389.22,,23789543194.88,11170204262.96,,,7901733859.04,921050913.21,1704756775.13,2088196934.08,-6887136.38,,,,,,,,,,,8924904155.8,22883965.41,23688533.24,,8924099587.97,2101198079.08,6822901508.89,5997413788.0,825487720.89,-372516844.66,6450384664.23,5629152654.83,821232009.4,8244005709.43,,,,
0,000070.SZ,20191029,20191029,20190930,1,1,0.1229,0.1229,3048984591.05,3048984591.05,,,,,,,,,,,,,,,,699682.73,176206.81,,2957361071.76,2557390207.51,,,13544539.68,91309533.9,84916395.61,50669455.47,-8368807.41,,,,,,,,,,,121304604.25,4544400.25,4578914.83,,121270089.67,14620863.96,106649225.71,95101508.91,11547716.8,210429.52,106859655.23,95311938.43,11547716.8,,,,,
1,000070.SZ,20191029,20191029,20190930,1,1,0.1229,0.1229,3048984591.05,3048984591.05,,,,,,,,,,,,,,,,699682.73,176206.81,,2957361071.76,2557390207.51,,,13544539.68,91309533.9,84916395.61,50669455.47,-8368807.41,,,,,,,,,,,121304604.25,4544400.25,4578914.83,,121270089.67,14620863.96,106649225.71,95101508.91,11547716.8,210429.52,106859655.23,95311938.43,11547716.8,176812876.75,,,,
0,000078.SZ,20191029,20191029,20190930,1,1,0.1336,0.1336,30702451541.39,30702451541.39,,,,,,,,,,,,,,,,-29068979.12,,,29790156702.88,26694240553.5,,,87411355.33,1371007549.17,877380359.22,713359222.16,-3459028.06,,,,,,,,,,,905665467.53,17731005.87,16128933.53,,907267539.87,250942806.07,656324733.8,365546214.53,290778519.27,,656324733.8,365546214.53,290778519.27,,,,,
1,000078.SZ,20191029,20191029,20190930,1,1,0.1336,0.1336,30702451541.39,30702451541.39,,,,,,,,,,,,,,,,-29068979.12,,,29790156702.88,26694240553.5,,,87411355.33,1371007549.17,877380359.22,713359222.16,-3459028.06,,,,,,,,,,,905665467.53,17731005.87,16128933.53,,907267539.87,250942806.07,656324733.8,365546214.53,290778519.27,,656324733.8,365546214.53,290778519.27,1668675346.27,,,,
0,000088.SZ,20191029,20191029,20190930,1,1,0.1242,0.1242,455839906.26,455839906.26,,,,,,,,,,,,,,,,197225650.22,197225650.22,,342199224.15,241419477.27,,,4802240.97,1777687.46,74250658.05,17873674.11,,,,,,,,,,,,310935299.38,1271759.61,185677.04,,312021381.95,29723271.65,282298110.3,241298890.48,40999219.82,41075593.02,323373703.32,282374483.5,40999219.82,,,,,
1,000088.SZ,20191029,20191205,20190930,1,1,0.1368,0.1368,455839906.26,455839906.26,,,,,,,,,,,,,,,,221687847.59,221687847.59,,342199224.15,241419477.27,,,4802240.97,1777687.46,74250658.05,17873674.11,,,,,,,,,,,,335397496.75,1271759.61,185677.04,,336483579.32,29723271.65,306760307.67,265761087.85,40999219.82,41075593.02,347835900.69,306836680.87,40999219.82,133658809.56,,,,
0,000089.SZ,20191025,20191025,20190930,1,1,0.2341,0.2341,2809730910.72,2809730910.72,,,,,,,,,,,,,,,,71683352.41,72084267.75,,2187806913.56,2071919964.19,,,60149284.22,1611460.41,83787425.27,-37909123.59,,,,,,,,,,,,696370552.67,1776209.62,70024627.72,,628122134.57,139586468.73,488535665.84,480021830.86,8513834.98,,488535665.84,480021830.86,8513834.98,595020564.36,,,,
0,000090.SZ,20191030,20191030,20190930,1,1,0.1334,0.1334,6064516521.69,6064516521.69,,,,,,,,,,,,,,,3012479.46,73601750.72,1726400.51,,5708112578.66,4921673367.01,,,237574197.24,46199815.0,214875333.34,108397674.25,,,,,,,,,,,,452116450.08,5900994.1,3417761.72,,454599682.46,212495007.0,242104675.46,249274741.45,-7170065.99,153425078.82,395529754.28,402699820.27,-7170065.99,,,,,
1,000090.SZ,20191030,20191030,20190930,1,1,0.1334,0.1334,6064516521.69,6064516521.69,,,,,,,,,,,,,,,3012479.46,73601750.72,1726400.51,,5708112578.66,4921673367.01,,,237574197.24,46199815.0,214875333.34,108397674.25,,,,,,,,,,,,452116450.08,5900994.1,3417761.72,,454599682.46,212495007.0,242104675.46,249274741.45,-7170065.99,153425078.82,395529754.28,402699820.27,-7170065.99,481277031.66,,,,
0,000096.SZ,20191030,20191030,20190930,1,1,0.2,0.2,1205261949.61,1205261949.61,,,,,,,,,,,,,,,1127776.27,62219247.02,9244860.75,,1140746402.55,1073678479.79,,,2464976.71,49020265.78,28806112.16,-12263285.79,,,,,,,,,,,,128375001.46,98991.56,381922.08,,128092070.94,18927835.21,109164235.73,105803422.64,3360813.09,465088.37,109629324.1,106268511.01,3360813.09,,,,,
1,000096.SZ,20191030,20191030,20190930,1,1,0.2,0.2,1205261949.61,1205261949.61,,,,,,,,,,,,,,,1127776.27,62219247.02,9244860.75,,1140746402.55,1073678479.79,,,2464976.71,49020265.78,28806112.16,-12263285.79,,,,,,,,,,,,128375001.46,98991.56,381922.08,,128092070.94,18927835.21,109164235.73,105803422.64,3360813.09,465088.37,109629324.1,106268511.01,3360813.09,51351570.66,,,,
0,000099.SZ,20191029,20191029,20190930,1,1,0.2588,0.2588,1145110193.49,1145110193.49,,,,,,,,,,,,,,,,231039.8,-416552.88,,987115436.52,842116176.93,,,1557965.37,3526559.56,78864580.72,61050153.94,,,,,,,,,,,,219535859.72,40353.87,214502.14,,219361711.45,62293302.9,157068408.55,156864504.1,203904.45,,157068408.55,156864504.1,203904.45,273354973.86,,,,
0,000100.SZ,20191031,20191031,20190930,1,1,0.1946,0.1902,58904374914.0,58817666092.0,86708822.0,,,,,,,,,,,,,,360480571.0,2582149708.0,1050534922.0,-11364959.0,59569197115.0,51216771448.0,13129607.0,,289281187.0,2582419684.0,1559794269.0,885378869.0,-397698940.0,,,,,,,,,,,3707647491.0,128111130.0,23468759.0,,3812289862.0,324875555.0,3487414307.0,2577329981.0,910084326.0,486458995.0,3973873302.0,2900131934.0,1073741368.0,2078890041.0,,,,
0,000150.SZ,20191030,20191030,20190930,1,1,0.003,0.003,1391411522.68,1391411522.68,,,,,,,,,,,,,,,,9434793.81,9018439.46,,1397912512.67,1101098759.43,,,5353555.16,49185563.27,144516052.62,93874080.55,-3884501.64,,,,,,,,,,,6472671.0,1611372.03,2682401.5,,5401641.53,-10102123.16,15503764.69,2598887.89,12904876.8,,15503764.69,2598887.89,12904876.8,,,,,
1,000150.SZ,20191030,20191030,20190930,1,1,0.003,0.003,1391411522.68,1391411522.68,,,,,,,,,,,,,,,,9434793.81,9018439.46,,1397912512.67,1101098759.43,,,5353555.16,49185563.27,144516052.62,93874080.55,-3884501.64,,,,,,,,,,,6472671.0,1611372.03,2682401.5,,5401641.53,-10102123.16,15503764.69,2598887.89,12904876.8,,15503764.69,2598887.89,12904876.8,95001384.88,,,,
0,000151.SZ,20191030,20191030,20190930,1,1,0.0082,0.0082,653106793.43,653106793.43,,,,,,,,,,,,,,,,-112847.7,,,649672796.59,563624856.56,,,2784136.3,41836935.54,41670688.89,-1662824.25,,,,,,,,,,,,3325852.05,1241584.81,121483.77,,4445953.09,2009788.38,2436164.71,2436164.71,,3635182.19,6071346.9,6071346.9,,,,,,
1,000151.SZ,20191030,20191030,20190930,1,1,0.0082,0.0082,653106793.43,653106793.43,,,,,,,,,,,,,,,,-112847.7,,,649672796.59,563624856.56,,,2784136.3,41836935.54,41670688.89,-1662824.25,,,,,,,,,,,,3325852.05,1241584.81,121483.77,,4445953.09,2009788.38,2436164.71,2436164.71,,3635182.19,6071346.9,6071346.9,,2538123.39,,,,
0,000153.SZ,20191030,20191030,20190930,1,1,0.2407,0.2407,2385572580.9,2385572580.9,,,,,,,,,,,,,,,1627529.4,8276493.78,,,2320181552.4,1508978994.47,,,24079933.35,617541990.55,103112345.25,27299793.61,360427.53,,,,,,,,,,,106030413.16,2145005.14,468947.51,,107706470.79,32821793.56,74884677.23,75142381.25,-257704.02,-14011423.03,60873254.2,61130958.22,-257704.02,,,,,
1,000153.SZ,20191030,20191030,20190930,1,1,0.2407,0.2407,2385572580.9,2385572580.9,,,,,,,,,,,,,,,1627529.4,8276493.78,,,2320181552.4,1508978994.47,,,24079933.35,617541990.55,103112345.25,27299793.61,360427.53,,,,,,,,,,,106030413.16,2145005.14,468947.51,,107706470.79,32821793.56,74884677.23,75142381.25,-257704.02,-14011423.03,60873254.2,61130958.22,-257704.02,123065756.06,,,,
0,000155.SZ,20191022,20191022,20190930,1,1,0.18,0.18,1305185595.44,1305185595.44,,,,,,,,,,,,,,,13914898.32,24515425.98,-363079.61,,1013009592.23,889151387.69,,,-454463.89,3396289.75,33293755.24,84089985.23,,,,,,,,,,,,331033315.52,934716.13,59430.09,,331908601.56,13729283.81,318179317.75,223582882.9,94596434.85,,318179317.75,223582882.9,94596434.85,,,,,
1,000155.SZ,20191022,20191022,20190930,1,1,0.18,0.18,1305185595.44,1305185595.44,,,,,,,,,,,,,,,13914898.32,24515425.98,-363079.61,,1013009592.23,889151387.69,,,-454463.89,3396289.75,33293755.24,84089985.23,,,,,,,,,,,,331033315.52,934716.13,59430.09,,331908601.56,13729283.81,318179317.75,223582882.9,94596434.85,,318179317.75,223582882.9,94596434.85,380225614.66,,,,
0,000156.SZ,20191031,20191031,20190930,1,1,0.3531,0.3531,2509302314.05,2509302314.05,,,,,,,,,,,,,,,79324975.8,36044212.97,5729240.16,,2112590336.58,1557839648.3,,,5990141.24,362865005.69,216971132.75,-124227259.33,,,,,,,,,,,,531846451.77,3895511.06,2253428.61,,533488534.22,27441327.71,506047206.51,506047206.51,,-24117.52,506023088.99,506023088.99,,,,,,
1,000156.SZ,20191031,20191031,20190930,1,1,0.3531,0.3531,2509302314.05,2509302314.05,,,,,,,,,,,,,,,79324975.8,36044212.97,5729240.16,,2112590336.58,1557839648.3,,,5990141.24,362865005.69,216971132.75,-124227259.33,,,,,,,,,,,,531846451.77,3895511.06,2253428.61,,533488534.22,27441327.71,506047206.51,506047206.51,,-24117.52,506023088.99,506023088.99,,308056001.52,,,,
