,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
1,300022.SZ,20190830,20190830,20190630,1,1,-35020765.14,29209672.88,1131759293.3,55021.85,,,,,,,,,,,,12666051.85,1144480367.0,959300146.04,53943423.88,25096361.12,,,,,,87324103.4,1125664034.44,18816332.56,,40250800.0,2245589.06,230778.41,3747784.26,46474951.73,2385120.62,80000000.0,,,,82385120.62,-35910168.89,229351440.0,,258884808.48,508921248.48,-3325400.41,236898740.0,27284112.63,5043341.26,373248448.45,637431301.08,-128510052.6,,-145603888.93,218808415.8,73204526.87,20685000.0,0.0,,-248120.03,5395637.77,965937.72,1446174.2,,,70200.1,,,-2134589.17,9182.72,,-157019004.53,-64747634.91,240889640.95,,18816332.56,,,,73204526.87,218808415.8,,,-145603888.93
0,300023.SZ,20190829,20190829,20190630,1,1,-160742537.14,59595.03,67731931.52,2442751.69,,,,,,,,,,,,613995154.87,684169838.08,146329912.9,11085910.72,2789222.35,,,,,,15984989.19,176190035.16,507979802.92,,27139436.25,2970.18,20000.0,,27162406.43,7255218.0,20000000.0,,,,27255218.0,-92811.57,1474882380.27,,,1474882380.27,,2073474681.0,1435700.0,,5191235.67,2080101616.67,-605219236.4,-67742.23,-97399987.28,120442532.76,23042545.48,,,,20968252.12,2080476.1,897514.8,,,,-1811.65,3560.96,-402410.96,-2970.18,-4994616.59,-8217.75,-2052463.17,649725713.75,2449717.6,,507979802.92,,,,23042545.48,120442532.76,,,-97399987.28
1,300023.SZ,20190829,20190829,20190630,1,1,-160742537.14,59595.03,67731931.52,2442751.69,,,,,,,,,,,,613995154.87,684169838.08,146329912.9,11085910.72,2789222.35,,,,,,15984989.19,176190035.16,507979802.92,,27139436.25,2970.18,20000.0,,27162406.43,7255218.0,20000000.0,,,,27255218.0,-92811.57,1474882380.27,,,1474882380.27,776673411.1,2073474681.0,1435700.0,,5191235.67,2080101616.67,-605219236.4,-67742.23,-97399987.28,120442532.76,23042545.48,,,,20968252.12,2080476.1,897514.8,,,,-1811.65,3560.96,-402410.96,-2970.18,-4994616.59,-8217.75,-2052463.17,649725713.75,2449717.6,,507979802.92,,,,23042545.48,120442532.76,,,-97399987.28
0,300024.SZ,20190824,20190824,20190630,1,1,208989531.56,41713965.67,1070132948.61,12911592.74,,,,,,,,,,,,135401132.84,1218445674.19,1007943982.38,345693760.29,92373877.26,,,,,,162494721.24,1608506341.17,-390060666.98,,,13687497.87,4005.0,,13691502.87,72214175.2,,,280332640.5,,352546815.7,-338855312.83,821158855.58,,18059126.59,840336982.17,-708501873.5691,615616141.0,41685326.89,,142258000.36,799559468.25,40777513.92,21828.2,-688116637.69,1996984865.07,1308868227.38,1119000.0,1119000.0,,,33390457.15,10290536.25,2667439.66,,,-50227.8,7814.48,,-55294119.61,10278867.45,,-354936724.47,-216418680.34,-69480538.62,,-390060666.98,,,,1308868227.38,1996984865.07,,,-688116637.69
1,300024.SZ,20190824,20190824,20190630,1,1,208989531.56,41713965.67,1070132948.61,12911592.74,,,,,,,,,,,,135401132.84,1218445674.19,1007943982.38,345693760.29,92373877.26,,,,,,162494721.24,1608506341.17,-390060666.98,,,13687497.87,4005.0,,13691502.87,72214175.2,,,280332640.5,,352546815.7,-338855312.83,821158855.58,,18059126.59,840336982.17,,615616141.0,41685326.89,,142258000.36,799559468.25,40777513.92,21828.2,-688116637.69,1996984865.07,1308868227.38,1119000.0,1119000.0,,,33390457.15,10290536.25,2667439.66,,,-50227.8,7814.48,,-55294119.61,10278867.45,,-354936724.47,-216418680.34,-69480538.62,,-390060666.98,,,,1308868227.38,1996984865.07,,,-688116637.69
0,300025.SZ,20190810,20190810,20190630,1,1,2975942.14,16075498.75,521911283.27,,,,,,,,,,,,,30032460.53,551943743.8,443350302.17,81963072.7,33085775.68,,,,,,31713877.83,590113028.38,-38169284.58,20031666.67,,,522029.69,6000000.0,26553696.36,7417430.37,22423848.81,,,,29841279.18,-3287582.82,264400000.0,,78000000.0,342400000.0,,253300000.0,16922062.65,,33175000.0,303397062.65,39002937.35,33694.14,-2420235.91,115176915.93,112756680.02,,,,8444610.01,5917884.93,359867.87,991156.98,,,-95418.98,2307.69,,3651390.39,-3568790.4,,-34150249.17,-63007519.03,23678738.89,555295.35,-38169284.58,,,,112756680.02,115176915.93,,,-2420235.91
1,300025.SZ,20190810,20190810,20190630,1,1,2975942.14,16075498.75,521911283.27,,,,,,,,,,,,,30032460.53,551943743.8,443350302.17,81963072.7,33085775.68,,,,,,31713877.83,590113028.38,-38169284.58,20031666.67,,,522029.69,6000000.0,26553696.36,7417430.37,22423848.81,,,,29841279.18,-3287582.82,264400000.0,,78000000.0,342400000.0,1749404.74,253300000.0,16922062.65,,33175000.0,303397062.65,39002937.35,33694.14,-2420235.91,115176915.93,112756680.02,,,,8444610.01,5917884.93,359867.87,991156.98,,,-95418.98,2307.69,,3651390.39,-3568790.4,,-34150249.17,-63007519.03,23678738.89,555295.35,-38169284.58,,,,112756680.02,115176915.93,,,-2420235.91
0,300026.SZ,20190827,20190827,20190630,1,1,356971317.92,8644745.43,2384391478.69,14083488.18,,,,,,,,,,,,158581643.64,2557056610.51,740467226.11,312351551.16,274380309.25,,,,,,1113957767.41,2441156853.93,115899756.58,582379.8,106044750.3,8396430.32,1100.0,,115024660.42,201631352.9,135338658.05,,,,336970010.95,-221945350.53,250253333.33,,,317956833.33,,166000000.0,63124377.58,,16330163.5,245454541.08,72502292.25,20340.74,-33522960.96,1088664817.27,1055141856.31,67703500.0,,,13604064.91,65613069.16,12880371.22,6084316.29,,,,289573.12,,-16076978.91,-27836086.86,-304465.52,-223237688.57,-106240432.67,19133201.06,6374750.0,115899756.58,,,,1055141856.31,1088664817.27,,,-33522960.96
1,300026.SZ,20190827,20190827,20190630,1,1,356971317.92,8644745.43,2384391478.69,14083488.18,,,,,,,,,,,,158581643.64,2557056610.51,740467226.11,312351551.16,274380309.25,,,,,,1113957767.41,2441156853.93,115899756.58,582379.8,106044750.3,8396430.32,1100.0,,115024660.42,201631352.9,135338658.05,,,,336970010.95,-221945350.53,250253333.33,,,317956833.33,103153531.0226,166000000.0,63124377.58,,16330163.5,245454541.08,72502292.25,20340.74,-33522960.96,1088664817.27,1055141856.31,67703500.0,,,13604064.91,65613069.16,12880371.22,6084316.29,,,,289573.12,,-16076978.91,-27836086.86,-304465.52,-223237688.57,-106240432.67,19133201.06,6374750.0,115899756.58,,,,1055141856.31,1088664817.27,,,-33522960.96
0,300027.SZ,20190830,20190830,20190630,1,1,-440532685.5,159581261.09,1422104108.18,,,,,,,,,,,,,69913076.06,1492017184.24,798909891.53,211481288.77,201746208.03,,,,,,484980296.09,1697117684.42,-205100500.18,68211539.21,631682388.42,13136452.81,7000.0,13474836.33,726512216.77,137329795.59,96595035.31,,,,233924830.9,492587385.87,3124500154.32,,109365968.23,3233866122.55,,3818956127.37,239167655.57,,39821661.58,4097945444.52,-864079321.97,-1213879.63,-577806315.91,2154586702.33,1576780386.42,,,,-26690134.17,48163994.94,7272441.99,11093184.32,,,673910.85,,,45635674.86,-28376441.55,-1153312.18,-138813221.6,35687006.75,116153868.02,,-205100500.18,,,,1576780386.42,2154586702.33,,,-577806315.91
1,300027.SZ,20190830,20190830,20190630,1,1,-440532685.5,159581261.09,1422104108.18,,,,,,,,,,,,,69913076.06,1492017184.24,798909891.53,211481288.77,201746208.03,,,,,,484980296.09,1697117684.42,-205100500.18,68211539.21,631682388.42,13136452.81,7000.0,13474836.33,726512216.77,137329795.59,96595035.31,,,,233924830.9,492587385.87,3124500154.32,,109365968.23,3233866122.55,-456563752.69,3818956127.37,239167655.57,,39821661.58,4097945444.52,-864079321.97,-1213879.63,-577806315.91,2154586702.33,1576780386.42,,,,-26690134.17,48163994.94,7272441.99,11093184.32,,,673910.85,,,45635674.86,-28376441.55,-1153312.18,-138813221.6,35687006.75,116153868.02,,-205100500.18,,,,1576780386.42,2154586702.33,,,-577806315.91
0,300029.SZ,20190827,20190827,20190630,1,1,-3900649.71,29643.07,12184757.16,,,,,,,,,,,,,1019776.87,13204534.03,9480542.64,10673762.34,2023577.85,,,,,,3090093.73,25267976.56,-12063442.53,,,,9586962.77,,9586962.77,0.0,,,,,0.0,9586962.77,,,,,-9692686.93,0.0,48000.0,,,48000.0,-48000.0,18356.93,-2506122.83,4362288.47,1856165.64,,,,-1390671.34,4780063.03,148458.06,,,,-3014507.48,,,,,,2006410.69,-38504803.47,27782614.62,,-12063442.53,,,,1856165.64,4362288.47,,,-2506122.83
1,300029.SZ,20190827,20190827,20190630,1,1,-3900649.71,29643.07,12184757.16,,,,,,,,,,,,,1019776.87,13204534.03,9480542.64,10673762.34,2023577.85,,,,,,3090093.73,25267976.56,-12063442.53,,,,9586962.77,,9586962.77,0.0,,,,,0.0,9586962.77,,,,,,0.0,48000.0,,,48000.0,-48000.0,18356.93,-2506122.83,4362288.47,1856165.64,,,,-1390671.34,4780063.03,148458.06,,,,-3014507.48,,,,,,2006410.69,-38504803.47,27782614.62,,-12063442.53,,,,1856165.64,4362288.47,,,-2506122.83
0,300030.SZ,20190814,20190814,20190630,1,1,16466099.27,14737950.82,363799364.28,1850422.04,,,,,,,,,,,,23441308.66,389091094.98,199197960.03,63866174.72,15980892.11,,,,,,110816175.8,389861202.66,-770107.68,,10690000.0,,80700.0,3724360.93,14495060.93,27063118.1,,,53000000.0,,80063118.1,-65568057.17,131400613.09,,,131400613.09,-38592076.3721,65112129.1,21821223.36,,3645000.0,90578352.46,40822260.63,-770316.27,-26286220.49,233283300.95,206997080.46,,,,3445603.31,11673931.85,6380936.78,1479422.42,,,-25901.5,149.99,,-3915183.41,3680696.06,,7336605.56,-1697296.27,-60333122.56,,-770107.68,,,,206997080.46,233283300.95,,,-26286220.49
0,300031.SZ,20190810,20190810,20190630,1,1,170970936.72,10722642.61,1054249303.22,4334782.6,,,,,,,,,,,,13525636.91,1072109722.73,632813506.33,74940416.08,49150953.31,,,,,,193786228.36,950691104.08,121418618.65,78262432.57,,59999.47,78122.42,,78400554.46,56358713.64,9033535.48,,71651128.5,,137043377.62,-58642823.16,1301453180.0,,,1343953180.0,116115800.3304,118000000.0,10094591.55,,95000000.0,223094591.55,1120858588.45,290267.42,1183924651.36,352106250.88,1536030902.24,42500000.0,,,6773997.95,16731357.06,841312.24,40748512.83,,,-49079.65,,-17632.45,-59999.47,1028791.19,,-25829908.66,-24387088.34,-76055223.38,,121418618.65,,,,1536030902.24,352106250.88,,,1183924651.36
0,300032.SZ,20190817,20190817,20190630,1,1,-31980921.9,5464247.28,955947315.84,48898019.05,,,,,,,,,,,,9452436.0,1014297770.89,574696099.99,293014895.04,17478303.18,,,,,,70250691.6,955439989.81,58857781.08,,90700000.0,,34907555.87,494883.75,126102439.62,53226624.68,5000000.0,,,,58226624.68,67875814.94,,,,,1177631.79,75816596.72,5390143.67,,4763792.4,85970532.79,-85970532.79,462815.5,41225878.73,71094346.52,112320225.25,,,,3333746.78,53016646.09,5468870.58,1718524.74,,,-15740734.1,-30676.9,-5751.27,-19050576.36,1408.12,-1254020.35,29052769.17,152075362.41,-123211113.21,,58857781.08,,,,112320225.25,71094346.52,0.0,,41225878.73
1,300032.SZ,20190817,20190817,20190630,1,1,-31980921.9,5464247.28,955947315.84,48898019.05,,,,,,,,,,,,9452436.0,1014297770.89,574696099.99,293014895.04,17478303.18,,,,,,70250691.6,955439989.81,58857781.08,,90700000.0,,34907555.87,494883.75,126102439.62,53226624.68,5000000.0,,,,58226624.68,67875814.94,,,,,,75816596.72,5390143.67,,4763792.4,85970532.79,-85970532.79,462815.5,41225878.73,71094346.52,112320225.25,,,,3333746.78,53016646.09,5468870.58,1718524.74,,,-15740734.1,-30676.9,-5751.27,-19050576.36,1408.12,-1254020.35,29052769.17,152075362.41,-123211113.21,,58857781.08,,,,112320225.25,71094346.52,0.0,,41225878.73
0,300033.SZ,20190824,20190824,20190630,1,1,264566180.0,1007793.17,902718956.81,8404517.11,,,,,,,,,,,,81762137.99,992885611.91,73240539.47,365882852.14,104022643.64,,,,,,41539514.79,584685550.04,408200061.87,196300000.0,,1640051.36,,,197940051.36,35617210.92,,,645860000.0,,681477210.92,-483537159.56,,,,,,,258048000.0,,,258048000.0,-258048000.0,973060.9,-332412036.79,3377471041.81,3045059005.02,,,,98499.14,17978433.8,1167565.5,47169.84,,,,165402.74,,-1640051.36,19879.21,,,-121790048.9,246579238.73,,408200061.87,,,,3045059005.02,3377471041.81,,,-332412036.79
1,300033.SZ,20190824,20190824,20190630,1,1,264566180.0,1007793.17,902718956.81,8404517.11,,,,,,,,,,,,81762137.99,992885611.91,73240539.47,365882852.14,104022643.64,,,,,,41539514.79,584685550.04,408200061.87,196300000.0,,1640051.36,,,197940051.36,35617210.92,,,645860000.0,,681477210.92,-483537159.56,,,,,-60834111.425,,258048000.0,,,258048000.0,-258048000.0,973060.9,-332412036.79,3377471041.81,3045059005.02,,,,98499.14,17978433.8,1167565.5,47169.84,,,,165402.74,,-1640051.36,19879.21,,,-121790048.9,246579238.73,,408200061.87,,,,3045059005.02,3377471041.81,,,-332412036.79
0,300034.SZ,20190820,20190820,20190630,1,1,105495277.31,3727121.64,522956246.44,1021932.15,,,,,,,,,,,,3785819.12,527763997.71,380461566.3,90157067.19,51086603.12,,,,,,20278606.66,541983843.27,-14219845.56,80000.0,,,10328.0,,90328.0,23657564.33,,,,,23657564.33,-23567236.33,61000000.0,,,138319284.0,30189065.2303,84147765.07,59651378.38,4800000.0,,143799143.45,-5479859.45,-303.43,-43267244.77,88711323.68,45444078.91,77319284.0,,,17911941.15,27116958.43,2599102.9,1048433.4,,,-245400.87,,,1627170.99,,-547841.52,-57093813.7,-208329357.96,92470562.67,,-14219845.56,,,,45444078.91,88711323.68,,,-43267244.77
0,300035.SZ,20190817,20190817,20190630,1,1,82983730.54,13801428.19,301520904.4,2673900.42,,,,,,,,,,,,5612746.19,309807551.01,212943055.53,48179815.22,37843025.46,,,,,,30167500.9,329133397.11,-19325846.1,,14000000.0,16555773.16,,,30555773.16,24166676.97,63952092.31,,,,88118769.28,-57562996.12,322500000.0,,,366042000.0,-36122192.8072,162500000.0,26043858.86,,,188543858.86,177498141.14,-7198.56,100602100.36,29758013.95,130360114.31,43542000.0,,,-216397.62,12737962.22,822325.49,,,,-8841.83,8647.96,-151253.55,-1257832.59,-2077323.09,-2825947.52,-149326979.79,-968424.99,25246590.74,,-19325846.1,,,,130360114.31,29758013.95,,,100602100.36
1,300035.SZ,20190817,20190817,20190630,1,1,82983730.54,13801428.19,301520904.4,2673900.42,,,,,,,,,,,,5612746.19,309807551.01,212943055.53,48179815.22,37843025.46,,,,,,30167500.9,329133397.11,-19325846.1,,14000000.0,16555773.16,,,30555773.16,24166676.97,63952092.31,,,,88118769.28,-57562996.12,322500000.0,,,366042000.0,,162500000.0,26043858.86,,,188543858.86,177498141.14,-7198.56,100602100.36,29758013.95,130360114.31,43542000.0,,,-216397.62,12737962.22,822325.49,,,,-8841.83,8647.96,-151253.55,-1257832.59,-2077323.09,-2825947.52,-149326979.79,-968424.99,25246590.74,,-19325846.1,,,,130360114.31,29758013.95,,,100602100.36
0,300036.SZ,20190814,20190814,20190630,1,1,38673665.23,2094234.53,399020720.15,10145535.67,,,,,,,,,,,,67164252.71,476330508.53,246046236.85,379832538.46,57003071.75,,,,,,225029651.17,907911498.23,-431580989.7,,930000000.0,6227729.31,189639.57,,936417368.88,28065639.31,890000000.0,70500000.0,,,988565639.31,-52148270.43,827695.93,,,827695.93,-382238552.6932,1016438.98,33861284.3,,,34877723.28,-34050027.35,89255.15,-517690032.33,752364221.53,234674189.2,,,,17470312.61,9435599.75,19615591.97,590938.6,,,,122221.62,,-5750583.91,-2059416.2,-314901.66,-6183937.18,-302607012.72,-168952399.84,-33715302.5,-431580989.7,,,,234674189.2,752364221.53,,,-517690032.33
0,300037.SZ,20190730,20190730,20190630,1,1,137590561.78,12557995.95,1234642480.03,6419625.99,,,,,,,,,,,,18946280.15,1260008386.17,533381772.14,185949363.79,53512388.98,,,,,,134464510.87,907308035.78,352700350.39,337818.2,649400000.0,797577.07,3134739.33,,653670134.6,202016750.14,735364906.8,,70000.0,,937451656.94,-283781522.34,200000000.0,,6106465.17,219391385.03,-6916192.7082,278681373.95,12114229.01,,13781790.0,304577392.96,-85186007.93,-3361471.43,-19628651.31,452233925.17,432605273.86,13284919.86,11880000.0,,5721691.45,48871445.51,3267382.77,4175143.24,,,,562778.09,,-9078019.52,7766438.74,-406147.15,-50666906.7,148517713.71,43820272.52,,352700350.39,,,,432605273.86,452233925.17,,,-19628651.31
0,300038.SZ,20190824,20190824,20190630,1,1,432307076.05,34437708.01,2801588535.5,49679.17,,,,,,,,,,,,44119233.83,2845757448.5,2250375673.89,156495757.35,129138198.38,,,,,,264156767.02,2800166396.64,45591051.86,1133342.45,20000.0,690250.89,70000.0,,1913593.34,39467068.25,16017786.62,,,,55484854.87,-53571261.53,723671659.18,,,723671659.18,-66627664.6443,838575055.78,33591276.53,0.0,217095142.93,1089261475.24,-365589816.06,9115745.3,-364454280.43,1706034969.1,1341580688.67,,,,-30657251.07,31674176.81,863044.75,13654987.1,,,-1713688.83,,,-57417528.79,7685963.44,-745850.77,-129849658.97,-438272579.16,183624653.29,,45591051.86,,,,1341580688.67,1706034969.1,,,-364454280.43
0,300039.SZ,20190822,20190822,20190630,1,1,152997695.51,,868475110.41,,,,,,,,,,,,,38098960.92,906574071.33,81373253.36,108857822.47,135668036.73,,,,,,453368927.93,779268040.49,127306030.84,512109301.24,74004424.99,18706780.12,106916.25,,604927422.6,3349404.91,49181838.19,,329000000.0,,381531243.1,223396179.5,,,,,,,106419049.9,,46191965.35,152611015.25,-152611015.25,,198091195.09,546567475.96,744658671.05,,,,-570836.11,22828044.35,797023.44,127936.26,,,-14794.8,,2356.18,-16028544.83,42467.43,,9771794.04,-91518579.45,48871468.82,,127306030.84,,,,744658671.05,546567475.96,,,198091195.09
1,300039.SZ,20190822,20190822,20190630,1,1,152997695.51,,868475110.41,,,,,,,,,,,,,38098960.92,906574071.33,81373253.36,108857822.47,135668036.73,,,,,,453368927.93,779268040.49,127306030.84,512109301.24,74004424.99,18706780.12,106916.25,,604927422.6,3349404.91,49181838.19,,329000000.0,,381531243.1,223396179.5,,,,,332797233.606,,106419049.9,,46191965.35,152611015.25,-152611015.25,,198091195.09,546567475.96,744658671.05,,,,-570836.11,22828044.35,797023.44,127936.26,,,-14794.8,,2356.18,-16028544.83,42467.43,,9771794.04,-91518579.45,48871468.82,,127306030.84,,,,744658671.05,546567475.96,,,198091195.09
0,300040.SZ,20190828,20190828,20190630,1,1,36867437.64,37860239.04,335053218.95,690872.66,,,,,,,,,,,,51635359.86,387379451.47,142725868.89,36048755.49,27391922.67,,,,,,111614885.21,317781432.26,69598019.21,84207061.79,17440000.0,13200.0,,,101660261.79,68199722.68,22752423.2,,78060000.0,,169012145.88,-67351884.09,69500000.0,,,69500000.0,31113221.26,154168750.0,21696879.99,,86786114.74,262651744.73,-193151744.73,,-190905609.61,213228046.76,22322437.15,,,,5799285.15,44447110.03,7154372.71,1783082.91,,,-40929.23,,,-15696551.69,-6752574.62,,-57600654.66,82438084.48,-65107097.42,-1553785.13,69598019.21,,,,22322437.15,213228046.76,,,-190905609.61
1,300040.SZ,20190828,20190828,20190630,1,1,36867437.64,37860239.04,335053218.95,690872.66,,,,,,,,,,,,51635359.86,387379451.47,142725868.89,36048755.49,27391922.67,,,,,,111614885.21,317781432.26,69598019.21,84207061.79,17440000.0,13200.0,,,101660261.79,68199722.68,22752423.2,,78060000.0,,169012145.88,-67351884.09,69500000.0,,,69500000.0,,154168750.0,21696879.99,,86786114.74,262651744.73,-193151744.73,,-190905609.61,213228046.76,22322437.15,,,,5799285.15,44447110.03,7154372.71,1783082.91,,,-40929.23,,,-15696551.69,-6752574.62,,-57600654.66,82438084.48,-65107097.42,-1553785.13,69598019.21,,,,22322437.15,213228046.76,,,-190905609.61
0,300041.SZ,20190808,20190808,20190630,1,1,103939968.86,6718846.11,600721360.96,1836000.0,,,,,,,,,,,,12166779.99,614724140.95,284769167.88,78508427.53,55162041.11,,,,,,93897045.76,512336682.28,102387458.67,,,,124500.0,,124500.0,34682733.13,100000000.0,,,,134682733.13,-134558233.13,245000000.0,,,245000000.0,124916683.4262,275000000.0,70933528.98,,79508342.46,425441871.44,-180441871.44,-199361.31,-212812007.21,449725138.5,236913131.29,,,,11700770.49,27667322.53,2283954.82,155104.8,,,-27257.24,,,-191002.51,-1036052.19,,36051668.51,-87431168.65,2555303.14,,102387458.67,,,,236913131.29,449725138.5,,,-212812007.21
0,300042.SZ,20190824,20190824,20190630,1,1,32840312.28,1436222.16,451546883.22,21256892.94,,,,,,,,,,,,27260217.65,500063993.81,469079908.13,29666040.78,21121385.64,,,,,,25045687.49,544913022.04,-44849028.23,0.0,760000000.0,10380906.39,0.0,0.0,770380906.39,2474105.61,760000000.0,0.0,,0.0,762474105.61,7906800.78,0.0,0.0,1000044.08,1000044.08,-46759612.5121,0.0,26720000.0,,1079867.35,27799867.35,-26799823.27,-1070412.24,-64812462.96,179197197.05,114384734.09,0.0,0.0,,1446982.74,4631807.12,568897.56,169390.64,,,,,,-10380906.39,-77793.56,,-44049137.3,-28330479.63,-3104323.85,,-44849028.23,,,,114384734.09,179197197.05,,,-64812462.96
1,300042.SZ,20190824,20190824,20190630,1,1,32840312.28,1436222.16,451546883.22,21256892.94,,,,,,,,,,,,27260217.65,500063993.81,469079908.13,29666040.78,21121385.64,,,,,,25045687.49,544913022.04,-44849028.23,0.0,760000000.0,10380906.39,0.0,0.0,770380906.39,2474105.61,760000000.0,0.0,,0.0,762474105.61,7906800.78,0.0,0.0,1000044.08,1000044.08,,0.0,26720000.0,,1079867.35,27799867.35,-26799823.27,-1070412.24,-64812462.96,179197197.05,114384734.09,0.0,0.0,,1446982.74,4631807.12,568897.56,169390.64,,,,,,-10380906.39,-77793.56,,-44049137.3,-28330479.63,-3104323.85,,-44849028.23,,,,114384734.09,179197197.05,,,-64812462.96
0,300043.SZ,20190830,20190830,20190630,1,1,126694844.4,76794027.19,1152673274.12,10377088.8,,,,,,,,,,,,45836365.01,1208886727.93,352162958.1,357822610.06,95043688.29,,,,,,220802406.47,1025831662.92,183055065.01,16000000.0,70990782.69,,3102803.79,,90093586.48,82716392.85,1499999.0,,,,84216391.85,5877194.63,814580160.24,,,817183218.03,,1036079432.8,72766101.54,,6088143.85,1114933678.19,-297750460.16,1509659.54,-107308540.98,269753008.28,162444467.3,2603057.79,,,5164396.49,38299107.91,109188227.04,15735847.75,,,11484.18,,,-3741640.07,-6988799.0,-441227.25,-37495270.79,-164391600.22,46822763.0,-22597095.62,183055065.01,,,,162444467.3,269753008.28,,,-107308540.98
1,300043.SZ,20190830,20190830,20190630,1,1,126694844.4,76794027.19,1152673274.12,10377088.8,,,,,,,,,,,,45836365.01,1208886727.93,352162958.1,357822610.06,95043688.29,,,,,,220802406.47,1025831662.92,183055065.01,16000000.0,70990782.69,,3102803.79,,90093586.48,82716392.85,1499999.0,,,,84216391.85,5877194.63,814580160.24,,,817183218.03,296967696.2597,1036079432.8,72766101.54,,6088143.85,1114933678.19,-297750460.16,1509659.54,-107308540.98,269753008.28,162444467.3,2603057.79,,,5164396.49,38299107.91,109188227.04,15735847.75,,,11484.18,,,-3741640.07,-6988799.0,-441227.25,-37495270.79,-164391600.22,46822763.0,-22597095.62,183055065.01,,,,162444467.3,269753008.28,,,-107308540.98
0,300044.SZ,20190830,20190830,20190630,1,1,94092000.33,18864475.41,601057126.49,3818804.38,,,,,,,,,,,,117286221.0,722162151.87,603997162.24,80723683.04,23951006.87,,,,,,190304735.42,898976587.57,-176814435.7,4826503.58,,,400.0,,4826903.58,56888726.49,1437845.5,,1733581.06,,60060153.05,-55233249.47,852118358.33,,,852118358.33,-198175966.6495,520841617.82,35505702.49,,31531221.92,587878542.23,264239816.1,324120.46,32516251.39,275976767.42,308493018.81,,,,-15632658.68,13808972.05,499999.98,2897003.18,,,-34555.2,21183.66,,-102673.85,3051964.56,-248742.3,-364403268.45,76448253.55,-6076389.94,,-176814435.7,,,,308493018.81,275976767.42,,,32516251.39
0,300045.SZ,20190817,20190817,20190630,1,1,20232215.23,550107.31,237504916.53,7051905.43,,,,,,,,,,,,20883510.84,265440332.8,204696158.98,90106661.89,32495562.76,,,,,,36873092.24,364171475.87,-98731143.07,,,,,,,13294029.01,,,,,13294029.01,-13294029.01,10000000.0,,,10000000.0,-52622262.3072,3400000.0,8895590.9,,,12295590.9,-2295590.9,-4726.82,-114325489.8,232621983.64,118296493.84,,,,9201452.95,4665786.78,22158610.41,508853.51,,,,,,500779.4,-955779.7,-596042.65,-52611035.47,-118302959.71,43574846.51,-27657977.64,-98731143.07,,,,118296493.84,232621983.64,,,-114325489.8
0,300046.SZ,20190830,20190830,20190630,1,1,43543470.97,-329807.37,145107475.07,,,,,,,,,,,,,12458290.19,157565765.26,63438538.55,26799440.15,15735156.69,,,,,,29124855.88,135097991.27,22467773.99,,526100000.0,5033453.41,,,531133453.41,2662473.63,526100000.0,,,,528762473.63,2370979.78,,,,,,,,,,,,,24838753.77,280737228.06,305575981.83,,,,3303330.1,8784296.24,214214.34,134163.51,,,,,,-5033453.41,360180.34,,14981953.11,-27073854.38,-15701674.63,-715044.83,22467773.99,,,,305575981.83,280737228.06,,,24838753.77
